index,raw_Max_Rainfall_30day,raw_Max_Rainfall_3day,raw_R1d,raw_R3d,x_Max_Rainfall_30day,x_Max_Rainfall_3day,x_R1d,x_R3d,shap_Max_Rainfall_30day,shap_Max_Rainfall_3day,shap_R1d,shap_R3d,expected_value,shap_sum,shap_abs_sum,y_proba,y_pred,y_true,IsLandslide,Event_Date,Sort_Date,Random_Date,X,Y,County,GlobalID,OBJECTID,Data_Type,Source_Period,MUKEY,MUSYM
287,60.58000183105469,0.0,0.0,0.0,60.58000183105469,0.0,0.0,0.0,0.09330515825330916,0.020969357834329037,0.03412890923786919,0.012111097496071928,0.5014854771784234,0.1605145228215793,0.1605145228215793,0.662,1,1,1,2008-10-22 00:00:00,2008-10-22,,312896.266000003,204623.284699999,Buncombe,{EB074877-BE10-4A0C-91EF-E04957FD0105},60619.0,Landslide,2005_2010,1672006.0,EDE
288,25.34000015258789,8.880000114440918,0.0,15.7020001411438,25.34000015258789,8.880000114440918,0.0,15.7020001411438,-0.062411998022610965,-0.11035500822544257,-0.0010867570913916658,-0.09763171383897176,0.5014854771784234,-0.271485477178417,0.271485477178417,0.23,0,1,1,2004-05-12 00:00:00,2004-05-12 00:00:00,,309903.8178,224923.396499999,Buncombe,{6F97B6F9-0657-4E45-9D55-259520BB2965},57879.0,Landslide,1980_2021,1671975.0,BXF
290,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,-0.10305416264229783,-0.08562323927770807,0.04134768547972587,-0.04015576073811997,0.5014854771784234,-0.1874854771784,0.2701808481378517,0.314,0,1,1,2014-10-16 00:00:00,2014-10-16 00:00:00,,310560.06209074,215001.945029316,Buncombe,{AE6FA000-C7C3-4744-92D7-0E764FBDE15F},61241.0,Landslide,2011_2016,1672096.0,TPE
292,24.972999572753903,0.593999981880188,0.593999981880188,0.593999981880188,24.972999572753903,0.593999981880188,0.593999981880188,0.593999981880188,0.05018767626942521,0.09075540807752285,0.06394311814890385,-0.0023716796742678484,0.5014854771784234,0.20251452282158405,0.20725788217011976,0.704,1,1,1,2008-10-29 00:00:00,2008-10-29,,309325.902800001,209349.170499999,Buncombe,{417BB890-09DD-40D8-AEFF-525B99D5FA1F},58775.0,Landslide,2005_2010,1672095.0,TPD
295,35.81700134277344,7.1020002365112305,7.1020002365112305,12.413000106811523,35.81700134277344,7.1020002365112305,7.1020002365112305,12.413000106811523,-0.08591848787088395,-0.016430647980319343,-0.15821308379748655,-0.03292325752972232,0.5014854771784234,-0.29348547717841217,0.29348547717841217,0.208,0,1,1,2008-12-18 00:00:00,2008-12-18,,302944.310900003,231811.638799999,Buncombe,{A006AA0A-6B85-40BF-82B0-8DF8E5EEBC45},59241.0,Landslide,2005_2010,1672006.0,EDE
304,147.76300048828125,0.0,0.0,0.0,147.76300048828125,0.0,0.0,0.0,0.4052706536805745,0.028873145982723124,0.029475379330886856,0.03489534382740026,0.5014854771784234,0.49851452282158476,0.49851452282158476,1.0,1,1,1,2004-09-16 17:00:00,2004-09-16 17:00:00,,277020.884599999,210096.255199999,Buncombe,{1CC71DDD-A855-4EDB-A384-94990F1FB650},58071.0,Landslide,1980_2021,1672016.0,EWE
307,26.7810001373291,2.2100000381469727,2.2100000381469727,2.2100000381469727,26.7810001373291,2.2100000381469727,2.2100000381469727,2.2100000381469727,0.005378132898008723,0.17674797804006226,-0.006115058685002525,0.19250347056851433,0.5014854771784234,0.3685145228215828,0.3807446401915878,0.87,1,0,0,2017-06-14 08:05:46,,2017-06-14 08:05:46,277286.2135028819,207969.38373031624,,,,NonLandslide,2017_2021,1672016.0,EWE
314,13.123000144958496,9.630999565124512,9.630999565124512,9.630999565124512,13.123000144958496,9.630999565124512,9.630999565124512,9.630999565124512,-0.0026622975138560663,-0.12172421034780627,-0.03728304480227735,-0.07981592451446848,0.5014854771784234,-0.24148547717840815,0.24148547717840815,0.26,0,0,0,2019-04-01 02:02:01,,2019-04-01 02:02:01,267400.3094400747,210428.91915119064,,,,NonLandslide,2017_2021,1672006.0,EDE
317,17.688499450683594,6.182299613952637,6.182299613952637,7.466199636459351,17.688499450683594,6.182299613952637,6.182299613952637,7.466199636459351,-0.152105630766964,0.055303535055423986,-0.16719872228362181,0.008515340816749678,0.5014854771784234,-0.2554854771784122,0.3831232289227595,0.246,0,0,0,2021-02-08 13:20:27,,2021-02-08 13:20:27,292944.23445740616,207788.4155586159,,,,NonLandslide,2017_2021,1671992.0,CUB
329,46.34000015258789,8.133999824523926,0.0,9.57099986076355,46.34000015258789,8.133999824523926,0.0,9.57099986076355,0.053756289706414405,-0.16827255319959203,0.012103510514825144,-0.09307272420006361,0.5014854771784234,-0.19548547717841608,0.3272050776208952,0.306,0,0,0,2017-02-11 14:48:34,,2017-02-11 14:48:34,300662.0013749176,204342.23896262108,,,,NonLandslide,2017_2021,1672010.0,EVE2
330,32.417999267578125,8.357000350952148,8.357000350952148,17.22000026702881,32.417999267578125,8.357000350952148,8.357000350952148,17.22000026702881,-0.08953220466689397,-0.09200403191689037,-0.13298832362787474,-0.024960916966745766,0.5014854771784234,-0.3394854771784048,0.3394854771784048,0.162,0,1,1,1990-05-23 00:00:00,1990-05-23 00:00:00,,309170.0044,211623.693799999,Buncombe,{A2FAA910-F4AC-4EFB-8B85-F1FA703FB312},58183.0,Landslide,1980_2021,1672109.0,UHE
331,70.16500091552734,38.01300048828125,0.0,38.50900048017502,70.16500091552734,38.01300048828125,0.0,38.50900048017502,-0.07791835764958366,-0.018318486362227025,0.003945602971890004,0.04480576386150064,0.5014854771784234,-0.047485477178420034,0.14498821084520133,0.454,0,0,0,2017-11-01 17:24:49,,2017-11-01 17:24:49,286338.8924671991,220787.7003448659,,,,NonLandslide,2017_2021,1672010.0,EVE2
333,25.135000228881836,1.919000029563904,0.0,2.2020000219345093,25.135000228881836,1.919000029563904,0.0,2.2020000219345093,0.03418762508889057,0.17754129954832448,0.040342844337453644,0.21444275384691672,0.5014854771784234,0.46651452282158545,0.46651452282158545,0.968,1,1,1,2008-03-03 00:00:00,2008-03-03,,271979.346500002,212448.032200001,Buncombe,{8DA6C50C-9C32-4F82-8158-19E5D98B544C},59282.0,Landslide,2005_2010,1672010.0,EVE2
334,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,53.96599960327149,23.441999435424805,12.196999549865724,56.61099910736084,0.06378800653287317,0.13925393514747228,0.12826485336810997,0.16120772777314826,0.5014854771784234,0.4925145228216037,0.4925145228216037,0.994,1,1,1,2013-07-04 06:00:00,2013-07-04 06:00:00,,289198.416981483,213476.88681042,Buncombe,{605C59E4-86E7-4202-A8A5-E1D22F4E2138},61201.0,Landslide,2011_2016,1672006.0,EDE
337,192.5260009765625,0.0,0.0,0.0,192.5260009765625,0.0,0.0,0.0,0.4064395669388241,0.028179024267647044,0.029475379330886856,0.03442055228422692,0.5014854771784234,0.4985145228215849,0.4985145228215849,1.0,1,1,1,2004-09-16 17:00:00,2004-09-16 17:00:00,,269363.5198,194740.923099998,Buncombe,{9DB0B13D-6396-4497-A084-D831B2577FE6},59143.0,Landslide,1980_2021,1672066.0,PXF
341,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,81.80400085449219,81.80400085449219,81.80400085449219,99.32000064849854,-0.10305416264229783,-0.08562323927770807,0.04134768547972587,-0.04015576073811997,0.5014854771784234,-0.1874854771784,0.2701808481378517,0.314,0,1,1,2014-10-16 00:00:00,2014-10-16 00:00:00,,310539.275415073,214996.970440267,Buncombe,{F8B16AAF-E752-43B2-A2E9-937305EA656E},61242.0,Landslide,2011_2016,1672096.0,TPE
342,21.872699737548828,9.43299961090088,0.363099992275238,15.918099343776705,21.872699737548828,9.43299961090088,0.363099992275238,15.918099343776705,-0.17485863913243058,-0.0448828879406288,0.01972322422146605,-0.035467174326823114,0.5014854771784234,-0.23548547717841645,0.27493192562134855,0.266,0,0,0,2021-02-16 23:35:10,,2021-02-16 23:35:10,274434.9566113146,218518.15047214457,,,,NonLandslide,2017_2021,1671984.0,CKD2
349,30.224000930786133,6.664000034332275,0.0,11.124000072479248,30.224000930786133,6.664000034332275,0.0,11.124000072479248,-0.06762675440449879,0.08347367493775411,0.0358524097843242,-0.057184807495997844,0.5014854771784234,-0.005485477178418331,0.24413764662257492,0.496,0,0,0,2020-12-19 02:33:56,,2020-12-19 02:33:56,295472.7389426399,197234.64646989873,,,,NonLandslide,2017_2021,1672085.0,TAC
351,5.583000183105469,1.968000054359436,0.0,1.971000054385513,5.583000183105469,1.968000054359436,0.0,1.971000054385513,0.06502413793908056,0.1441928141259655,0.03584433842041691,0.1754532323361242,0.5014854771784234,0.42051452282158713,0.42051452282158713,0.922,1,1,1,2008-08-20 00:00:00,2008-08-20,,270001.5929,213416.250599999,Buncombe,{5D47C727-F3CF-4B50-AFAE-D6F0E1970229},59242.0,Landslide,2005_2010,1672006.0,EDE
356,43.124000549316406,0.0,0.0,0.0,43.124000549316406,0.0,0.0,0.0,-0.23439347539137523,-0.11004670853399459,-0.0012658919944557652,-0.14777940125859101,0.5014854771784234,-0.49348547717841657,0.49348547717841657,0.008,0,0,0,2020-10-21 01:55:08,,2020-10-21 01:55:08,294611.1845791601,210389.21022478509,,,,NonLandslide,2017_2021,1671991.0,CUD
368,24.24799919128418,2.9560000896453857,2.9560000896453857,4.171000123023987,24.24799919128418,2.9560000896453857,2.9560000896453857,4.171000123023987,0.0710226378377745,0.1793348141240394,0.07201541596668434,0.09214165489309474,0.5014854771784234,0.414514522821593,0.414514522821593,0.916,1,1,1,2007-04-03 00:00:00,2007-04-03,,314992.579800002,200039.581799999,Buncombe,{D06E3DF3-FB58-4414-BC60-26FDD6DDB478},59133.0,Landslide,2005_2010,1672006.0,EDE
373,31.46299934387207,10.019000053405762,0.4280000030994415,17.59900000691414,31.46299934387207,10.019000053405762,0.4280000030994415,17.59900000691414,0.07150397328590077,0.13228011652577965,0.151959914808819,0.14277051820109216,0.5014854771784234,0.4985145228215916,0.4985145228215916,1.0,1,1,1,2008-02-29 00:00:00,2008-02-29,,269967.997299999,213194.149700001,Buncombe,{FF46422A-956C-4778-8B59-78706535037F},58203.0,Landslide,2005_2010,1672007.0,EDF
374,18.742000579833984,10.069000244140623,5.22599983215332,20.992000102996823,18.742000579833984,10.069000244140623,5.22599983215332,20.992000102996823,-0.044104873386878296,-0.03382757768452582,-0.15077356851045814,-0.02077945759655523,0.5014854771784234,-0.2494854771784175,0.2494854771784175,0.252,0,1,1,2008-06-30 00:00:00,2008-06-30,,300484.553300001,233787.068399999,Buncombe,{01504657-3D84-47CA-9E99-240B6418D800},59526.0,Landslide,2005_2010,1672009.0,EVD2
381,11.562000274658203,4.110000133514404,2.690000057220459,6.800000190734863,11.562000274658203,4.110000133514404,2.690000057220459,6.800000190734863,-0.07127455858413337,-0.03439375574815489,-0.05192093221112691,-0.06389623063499948,0.5014854771784234,-0.22148547717841466,0.22148547717841466,0.28,0,0,0,2019-10-10 14:32:17,,2019-10-10 14:32:17,297904.6456346985,218171.543490611,,,,NonLandslide,2017_2021,1672069.0,RKF
382,30.53769874572754,0.4389999806880951,0.4389999806880951,0.4389999806880951,30.53769874572754,0.4389999806880951,0.4389999806880951,0.4389999806880951,-0.034450552340704835,-0.043390201733553076,-0.011790028355673698,-0.06585469474848828,0.5014854771784234,-0.15548547717841987,0.15548547717841987,0.346,0,0,0,2021-08-02 17:09:48,,2021-08-02 17:09:48,287308.5707679151,203496.40727298308,,,,NonLandslide,2017_2021,1672204.0,W
383,32.594600677490234,4.8414998054504395,4.8414998054504395,10.992099523544312,32.594600677490234,4.8414998054504395,4.8414998054504395,10.992099523544312,-0.03329479296128317,0.09511043909286222,-0.026942982693765712,-0.020358140616229252,0.5014854771784234,0.014514522821584087,0.17570635536414037,0.516,1,0,0,2021-07-11 14:27:59,,2021-07-11 14:27:59,296768.4878471714,196040.35364425677,,,,NonLandslide,2017_2021,1672029.0,HPA
385,12.075900077819824,0.0120000001043081,0.0,0.0120000001043081,12.075900077819824,0.0120000001043081,0.0,0.0120000001043081,0.2879723350117785,0.05879528527509736,0.04438566544497998,0.06336123708972878,0.5014854771784234,0.4545145228215846,0.4545145228215846,0.956,1,0,0,2021-11-29 11:56:29,,2021-11-29 11:56:29,279930.5280857175,220779.47458048348,,,,NonLandslide,2017_2021,1671984.0,CKD2
386,17.31800079345703,15.8100004196167,15.8100004196167,17.123000383377075,17.31800079345703,15.8100004196167,15.8100004196167,17.123000383377075,-0.09419029078670624,-0.10182916258238862,-0.10957881523264634,-0.08188720857665528,0.5014854771784234,-0.3874854771783965,0.3874854771783965,0.114,0,0,0,2020-09-18 15:51:53,,2020-09-18 15:51:53,264339.8298097158,217090.9862981884,,,,NonLandslide,2017_2021,1672006.0,EDE
400,50.95800018310547,50.95800018310547,6.185999870300293,65.95800018310547,50.95800018310547,50.95800018310547,6.185999870300293,65.95800018310547,-0.04212184008744019,-0.06573153121544291,-0.03236666703730885,-0.023265438838223393,0.5014854771784234,-0.16348547717841533,0.16348547717841533,0.338,0,0,0,2018-04-26 22:23:20,,2018-04-26 22:23:20,267908.5153880177,198623.27875369217,,,,NonLandslide,2017_2021,1672006.0,EDE
407,45.78300094604492,0.0,0.0,0.0,45.78300094604492,0.0,0.0,0.0,-0.13851505201560269,-0.0739291253153163,0.008127834630760248,-0.10516913447825764,0.5014854771784234,-0.30948547717841635,0.32574114643993685,0.192,0,0,0,2017-04-17 09:39:36,,2017-04-17 09:39:36,290221.95105920447,195487.50090524252,,,,NonLandslide,2017_2021,1672084.0,TAB
420,15.756799697875977,9.419699668884276,0.0,9.419699668884276,15.756799697875977,9.419699668884276,0.0,9.419699668884276,-0.12752717693013002,-0.17567012564690992,-0.002954063454744827,-0.11133411114662899,0.5014854771784234,-0.4174854771784137,0.4174854771784137,0.084,0,0,0,2021-05-16 01:49:02,,2021-05-16 01:49:02,289813.26119848224,203576.14951895553,,,,NonLandslide,2017_2021,1672199.0,UX
428,44.34269714355469,8.80459976196289,3.7458999156951904,21.03929972648621,44.34269714355469,8.80459976196289,3.7458999156951904,21.03929972648621,0.005136087010042039,-0.09636532745490137,-0.15159144662422622,-0.040664790109323494,0.5014854771784234,-0.28348547717840905,0.2937576511984931,0.218,0,0,0,2021-11-01 16:55:34,,2021-11-01 16:55:34,267151.70780258504,211174.89333103248,,,,NonLandslide,2017_2021,1672066.0,PXF
432,10.993000030517578,0.8840000033378601,0.0,0.8840000033378601,10.993000030517578,0.8840000033378601,0.0,0.8840000033378601,0.12026531050242936,0.026352778599097064,0.00830010715953586,-0.022403673439481124,0.5014854771784234,0.13251452282158116,0.17732186970054342,0.634,1,0,0,2018-09-05 10:33:50,,2018-09-05 10:33:50,283022.50606241456,223149.1319670389,,,,NonLandslide,2017_2021,1672010.0,EVE2
444,49.52299880981445,48.06999969482422,0.0,49.7229996919632,49.52299880981445,48.06999969482422,0.0,49.7229996919632,-0.059030100742493166,-0.08406464023030431,-0.01213142529030032,-0.03025931091532168,0.5014854771784234,-0.18548547717841948,0.18548547717841948,0.316,0,0,0,2020-10-14 09:58:11,,2020-10-14 09:58:11,273501.8831451801,216031.76617342135,,,,NonLandslide,2017_2021,1672010.0,EVE2
447,147.76300048828125,0.0,0.0,0.0,147.76300048828125,0.0,0.0,0.0,0.4052706536805745,0.028873145982723124,0.029475379330886856,0.03489534382740026,0.5014854771784234,0.49851452282158476,0.49851452282158476,1.0,1,1,1,2004-09-16 17:00:00,2004-09-16 17:00:00,,276977.151799999,209919.138999999,Buncombe,{BC9C311A-753E-4DEB-A5C9-F197FF1939FC},58072.0,Landslide,1980_2021,1672007.0,EDF
450,23.50900077819824,0.0,0.0,0.0,23.50900077819824,0.0,0.0,0.0,-0.24695081161226254,-0.10123716383827232,-0.014610930600711286,-0.11468657112717073,0.5014854771784234,-0.4774854771784169,0.4774854771784169,0.024,0,1,1,2011-02-21 00:00:00,2011-02-21 00:00:00,,267626.133400001,210050.288600001,Buncombe,{D877E75A-6F14-45A7-BB24-A5BF1FB84CCA},59140.0,Landslide,2011_2016,1672107.0,UD
454,27.243999481201172,0.0,0.0,0.0,27.243999481201172,0.0,0.0,0.0,-0.09323495754313915,-0.069599691895784,0.01139487414623572,-0.07604570188573069,0.5014854771784234,-0.2274854771784181,0.25027522547088954,0.274,0,1,1,1990-08-30 00:00:00,1990-08-30 00:00:00,,275079.193000004,225903.812899999,Buncombe,{A5FB6A55-515C-4B25-A69B-72A25DEC94A6},58193.0,Landslide,1980_2021,1671984.0,CKD2
464,24.24799919128418,2.9560000896453857,2.9560000896453857,4.171000123023987,24.24799919128418,2.9560000896453857,2.9560000896453857,4.171000123023987,0.0710226378377745,0.1793348141240394,0.07201541596668434,0.09214165489309474,0.5014854771784234,0.414514522821593,0.414514522821593,0.916,1,1,1,2007-04-03 00:00:00,2007-04-03,,314558.276699997,200877.293299999,Buncombe,{5F7E40A3-0E99-4372-9B56-C58E7A4600C7},59132.0,Landslide,2005_2010,1671928.0,ARE
471,91.25800323486328,13.392999649047852,0.0,13.392999649047852,91.25800323486328,13.392999649047852,0.0,13.392999649047852,-0.12298206649632597,-0.05805581824224555,0.017600774523776605,-0.02404836696362528,0.5014854771784234,-0.18748547717842018,0.22268702622597342,0.314,0,0,0,2019-06-27 15:03:26,,2019-06-27 15:03:26,312999.56119531137,197893.38862871003,,,,NonLandslide,2017_2021,1672095.0,TPD
484,7.75600004196167,0.0,0.0,0.0,7.75600004196167,0.0,0.0,0.0,0.2730474389697921,0.02163663772441372,0.03703474275653936,0.028795703370835972,0.5014854771784234,0.36051452282158114,0.36051452282158114,0.862,1,0,0,2019-09-25 21:59:01,,2019-09-25 21:59:01,272580.6472471593,195834.74316368692,,,,NonLandslide,2017_2021,1671929.0,ARF
486,45.25569915771485,12.915899276733398,0.0,12.915899276733398,45.25569915771485,12.915899276733398,0.0,12.915899276733398,0.03378427511459781,-0.013269687895140981,0.035021908119811054,-0.015021972517691242,0.5014854771784234,0.04051452282157664,0.0970978436472411,0.542,1,0,0,2021-09-26 14:38:17,,2021-09-26 14:38:17,306242.4195526956,226595.8659452457,,,,NonLandslide,2017_2021,1672064.0,PWD
492,13.94200038909912,0.0,0.0,0.0,13.94200038909912,0.0,0.0,0.0,0.28752002920901676,0.04118865121021531,0.044225531362735965,0.05158031103961581,0.5014854771784234,0.42451452282158386,0.42451452282158386,0.926,1,1,1,2008-10-07 00:00:00,2008-10-07,,292623.145099998,224534.864300001,Buncombe,{C59A90E1-7B47-42BB-89BD-0EBF971D7A7F},58791.0,Landslide,2005_2010,1672066.0,PXF
494,15.133999824523926,3.865000009536743,0.0,3.865000009536743,15.133999824523926,3.865000009536743,0.0,3.865000009536743,0.06344177769747911,0.06894594771539053,0.09439574792823086,0.07773104948048351,0.5014854771784234,0.304514522821584,0.304514522821584,0.806,1,1,1,2008-05-02 00:00:00,2008-05-02,,297318.707000002,205040.496599998,Buncombe,{B3132718-1DF6-41CD-8E45-7AA4C7CAB50D},59342.0,Landslide,2005_2010,1672016.0,EWE
501,16.95199966430664,1.965999960899353,0.0869999974966049,2.052999958395958,16.95199966430664,1.965999960899353,0.0869999974966049,2.052999958395958,-0.06792664266752285,0.12035583051297392,-0.017617038887663777,0.12770237386380065,0.5014854771784234,0.16251452282158796,0.3336018859319612,0.664,1,1,1,2004-09-06 17:00:00,2004-09-06 17:00:00,,266672.014899999,199768.924600001,Buncombe,{9E5FCCDA-3131-4DF6-B49F-13EB173B9386},59283.0,Landslide,1980_2021,1672007.0,EDF
506,31.46299934387207,10.019000053405762,0.4280000030994415,17.59900000691414,31.46299934387207,10.019000053405762,0.4280000030994415,17.59900000691414,0.07150397328590077,0.13228011652577965,0.151959914808819,0.14277051820109216,0.5014854771784234,0.4985145228215916,0.4985145228215916,1.0,1,1,1,2008-02-29 00:00:00,2008-02-29,,270050.686300002,213667.075199999,Buncombe,{B6531ABA-68AF-4DEB-983B-BC2F5DB7BC3E},59276.0,Landslide,2005_2010,1672007.0,EDF
509,50.944000244140625,0.9679999947547911,0.2240000069141388,1.7510000169277191,50.944000244140625,0.9679999947547911,0.2240000069141388,1.7510000169277191,-0.08072878957902561,0.0342257915670437,0.008595446522480342,0.10842207431108632,0.5014854771784234,0.07051452282158474,0.23197210197963597,0.572,1,0,0,2018-08-09 05:45:34,,2018-08-09 05:45:34,290022.73389131064,219784.79443995457,,,,NonLandslide,2017_2021,1672027.0,FRA
511,87.96499633789062,3.184000015258789,3.184000015258789,3.184000015258789,87.96499633789062,3.184000015258789,3.184000015258789,3.184000015258789,-0.14246308581860487,0.08494042189948932,-0.08938634964573035,0.05942353638644258,0.5014854771784234,-0.08748547717840333,0.37621339375026713,0.414,0,0,0,2019-05-10 18:00:49,,2019-05-10 18:00:49,294496.6340422133,219322.92251301857,,,,NonLandslide,2017_2021,1672094.0,TOC
514,21.891000747680664,21.197999954223633,21.197999954223633,29.824000358581543,21.891000747680664,21.197999954223633,21.197999954223633,29.824000358581543,-0.09288936284734303,-0.054153941849543696,0.04688101073008843,0.09267681678839643,0.5014854771784234,-0.007485477178401867,0.2866011322153716,0.494,0,0,0,2017-12-22 05:10:31,,2017-12-22 05:10:31,284681.2445665745,208784.25486948848,,,,NonLandslide,2017_2021,1672199.0,UX
516,29.51300048828125,0.0,0.0,0.0,29.51300048828125,0.0,0.0,0.0,-0.24272761984413715,-0.11085504618238859,-0.00011127810545461508,-0.12379153304643556,0.5014854771784234,-0.47748547717841594,0.47748547717841594,0.024,0,0,0,2020-04-09 14:13:57,,2020-04-09 14:13:57,296696.535899024,209154.00583584773,,,,NonLandslide,2017_2021,1672085.0,TAC
546,49.81100082397461,3.811000108718872,0.0,3.811000108718872,49.81100082397461,3.811000108718872,0.0,3.811000108718872,-0.030844575628104352,0.11333534129915293,0.05688763840053253,0.16313611875000228,0.5014854771784234,0.30251452282158336,0.3642036740777921,0.804,1,0,0,2019-01-20 19:14:43,,2019-01-20 19:14:43,267633.52194188227,215663.4263903174,,,,NonLandslide,2017_2021,1672006.0,EDE
547,27.410999298095703,0.0,0.0,0.0,27.410999298095703,0.0,0.0,0.0,-0.15204353821550917,-0.08688197551366013,0.0049381101018549055,-0.09949807355110225,0.5014854771784234,-0.33348547717841664,0.34336169738212646,0.168,0,1,1,2006-05-01 00:00:00,2006-05-01,,291228.618600003,198370.146899998,Buncombe,{F448458D-07FE-4DF2-B5B4-33104D94A360},59184.0,Landslide,2005_2010,1672007.0,EDF
548,127.21299743652344,4.559999942779541,2.549999952316284,8.644999861717224,127.21299743652344,4.559999942779541,2.549999952316284,8.644999861717224,0.09621086012710156,0.01451134786258825,0.008308005875764364,-0.024515691043871423,0.5014854771784234,0.09451452282158275,0.1435459049093256,0.596,1,1,1,2008-09-18 00:00:00,2008-09-18,,309751.676099966,224938.629746313,Buncombe,{8CDE61D5-0D78-4799-BFF2-1D2CC4567C07},60602.0,Landslide,2005_2010,1671975.0,BXF
553,44.11800003051758,0.0,0.0,0.0,44.11800003051758,0.0,0.0,0.0,-0.21566414089147815,-0.10391045523084842,0.00024671383373002867,-0.1401575948898199,0.5014854771784234,-0.4594854771784165,0.45997890484587656,0.042,0,0,0,2018-05-01 05:06:15,,2018-05-01 05:06:15,269274.56757953943,210056.51720156812,,,,NonLandslide,2017_2021,1672087.0,TAD
554,27.60099983215332,1.4520000219345093,0.8799999952316284,2.3320000171661377,27.60099983215332,1.4520000219345093,0.8799999952316284,2.3320000171661377,0.029694186487601668,0.17382616443307436,0.010581788433631579,0.22841238346727588,0.5014854771784234,0.4425145228215835,0.4425145228215835,0.944,1,1,1,2007-04-02 00:00:00,2007-04-02,,312614.8926,202985.910599999,Buncombe,{012E6626-4D7B-4C1D-92E5-66D2BEF294CD},60776.0,Landslide,2005_2010,1672007.0,EDF
556,43.86600112915039,7.0229997634887695,2.36299991607666,11.18999969959259,43.86600112915039,7.0229997634887695,2.36299991607666,11.18999969959259,-0.009703629614113439,0.0291910910480323,-0.10781396042773837,-0.03515897818459678,0.5014854771784234,-0.12348547717841629,0.1818676592744809,0.378,0,0,0,2017-05-31 23:34:26,,2017-05-31 23:34:26,296328.2294862688,221770.2458078762,,,,NonLandslide,2017_2021,1672005.0,EDD
561,39.007999420166016,0.0,0.0,0.0,39.007999420166016,0.0,0.0,0.0,0.3610196678124124,0.04089344559728013,0.05334144253120262,0.039259966880687634,0.5014854771784234,0.49451452282158276,0.49451452282158276,0.996,1,1,1,2017-10-23 00:00:00,2017-10-23,,288838.666378573,211483.357881119,Buncombe,{1F0D013D-3315-4F75-B038-DA19363E83C3},61446.0,Landslide,2017_2021,1672016.0,EWE
562,19.010000228881836,13.093000411987305,0.0,25.670000076293945,19.010000228881836,13.093000411987305,0.0,25.670000076293945,0.06783009530342793,0.04135608071791347,0.07029688152492165,0.09303146527531853,0.5014854771784234,0.27251452282158156,0.27251452282158156,0.774,1,1,1,2008-04-08 00:00:00,2008-04-08,,296790.754299998,203170.538400002,Buncombe,{F161DAC4-4742-45D1-9CB9-1AC6E7144230},60913.0,Landslide,2005_2010,1672096.0,TPE
570,14.19200038909912,14.19200038909912,0.0,14.19200038909912,14.19200038909912,14.19200038909912,0.0,14.19200038909912,0.2116114244539219,0.11543252180508178,0.09732706113257128,0.07414351543001432,0.5014854771784234,0.49851452282158926,0.49851452282158926,1.0,1,1,1,2008-07-16 00:00:00,2008-07-16,,305607.573600002,232509.579,Buncombe,{5AA9A5FC-E404-4754-8D88-30E690C187BB},59528.0,Landslide,2005_2010,1672095.0,TPD
575,60.33399963378906,60.33399963378906,0.0,65.1589994430542,60.33399963378906,60.33399963378906,0.0,65.1589994430542,-0.10019043218746598,-0.14007975340200066,-0.02280018891495172,-0.07841510267399414,0.5014854771784234,-0.3414854771784125,0.3414854771784125,0.16,0,0,0,2019-04-23 22:13:21,,2019-04-23 22:13:21,280660.1483568313,226104.869148552,,,,NonLandslide,2017_2021,1672200.0,WAD2
587,93.7721939086914,9.795700073242188,0.0,9.795700073242188,93.7721939086914,9.795700073242188,0.0,9.795700073242188,-0.0848649473920449,-0.057610926750019005,0.014921699496157355,0.006068697467485883,0.5014854771784234,-0.12148547717842069,0.16346627110570716,0.38,0,0,0,2021-09-05 06:42:30,,2021-09-05 06:42:30,259849.0962064728,216757.5811208776,,,,NonLandslide,2017_2021,1672006.0,EDE
594,13.94200038909912,0.0,0.0,0.0,13.94200038909912,0.0,0.0,0.0,0.28752002920901676,0.04118865121021531,0.044225531362735965,0.05158031103961581,0.5014854771784234,0.42451452282158386,0.42451452282158386,0.926,1,1,1,2008-10-07 00:00:00,2008-10-07,,292732.409699999,224588.732700001,Buncombe,{9B03776F-9FC1-43D3-BF4E-5CB897BECF11},58792.0,Landslide,2005_2010,1671927.0,ACD
595,29.54700088500977,4.408999919891357,0.0,4.408999919891357,29.54700088500977,4.408999919891357,0.0,4.408999919891357,-0.049148544922600026,0.07779533683593073,0.04634088207810925,0.01952684883013936,0.5014854771784234,0.09451452282157932,0.19281161266677938,0.596,1,0,0,2018-02-25 03:22:22,,2018-02-25 03:22:22,299865.6873245554,225940.91738343835,,,,NonLandslide,2017_2021,1672096.0,TPE
601,22.43000030517578,0.0,0.0,0.0,22.43000030517578,0.0,0.0,0.0,-0.29893085310873896,-0.08833765651700695,-0.016065650820004322,-0.09815131673266461,0.5014854771784234,-0.5014854771784149,0.5014854771784149,0.0,0,0,0,2019-03-26 05:38:41,,2019-03-26 05:38:41,311024.6104192697,223847.15290475084,,,,NonLandslide,2017_2021,1671931.0,BAE
