"A-6"|No |"77518787"|"126600368"
"A-7-6"|Yes|"77518787"|"126600369"
"A-7-5"|Yes|"77518800"|"126600391"
"A-4"|Yes|"77519318"|"126601221"
"A-2-4"|Yes|"77519225"|"126601070"
"A-4"|No |"77519225"|"126601071"
"A-2-4"|Yes|"77518948"|"126600653"
"A-4"|No |"77518948"|"126600651"
"A-5"|No |"77518948"|"126600652"
"A-4"|No |"77518673"|"126600193"
"A-5"|Yes|"77518673"|"126600194"
"A-7-5"|No |"77518673"|"126600195"
"A-2-4"|Yes|"77518547"|"126600000"
"A-4"|No |"77518547"|"126600001"
"A-6"|No |"77518547"|"126599999"
"A-2-4"|Yes|"77518526"|"126599954"
"A-4"|No |"77518526"|"126599955"
"A-2-4"|No |"77519214"|"126601054"
"A-4"|Yes|"77519214"|"126601055"
"A-2-4"|No |"77518853"|"126600478"
"A-4"|No |"77518853"|"126600480"
"A-5"|Yes|"77518853"|"126600479"
"A-2-6"|Yes|"77518926"|"126600617"
"A-1-b"|No |"77518926"|"126600616"
"A-2-4"|Yes|"77518879"|"126600532"
"A-4"|No |"77518879"|"126600533"
"A-5"|No |"77518879"|"126600534"
"A-2-4"|Yes|"77518651"|"126600171"
"A-4"|No |"77518651"|"126600170"
"A-4"|Yes|"77518684"|"126600209"
"A-4"|Yes|"77519089"|"126600853"
"A-6"|No |"77519089"|"126600854"
"A-4"|Yes|"77518612"|"126600097"
"A-4"|Yes|"77518599"|"126600083"
"A-6"|Yes|"77519001"|"126600733"
"A-7-6"|No |"77519001"|"126600732"
"A-4"|Yes|"77519188"|"126601019"
"A-2-4"|Yes|"77518557"|"126600021"
"A-1-b"|No |"77518557"|"126600020"
"A-4"|No |"77518557"|"126600022"
"A-4"|Yes|"77519296"|"126601194"
"A-6"|No |"77519296"|"126601195"
"A-2-4"|No |"77519196"|"126601031"
"A-4"|Yes|"77519196"|"126601032"
"A-6"|Yes|"77518515"|"126599932"
"A-7-6"|No |"77518515"|"126599933"
"A-2-4"|No |"77518758"|"126600318"
"A-4"|Yes|"77518758"|"126600319"
"A-2-4"|Yes|"77518990"|"126600715"
"A-4"|No |"77518990"|"126600716"
"A-4"|Yes|"77519222"|"126601067"
"A-4"|Yes|"77518706"|"126600241"
"A-6"|No |"77518706"|"126600242"
"A-2-6"|No |"77519251"|"126601105"
"A-6"|Yes|"77519251"|"126601106"
"A-2-6"|Yes|"77518953"|"126600661"
