0|0|0|46|54|61|"Moist"|"271188152"|"172895416"
46|54|61|203|203|203|"Wet"|"271188152"|"172895417"
0|0|0|61|69|76|"Moist"|"271188067"|"172895294"
61|69|76|203|203|203|"Wet"|"271188067"|"172895295"
0|0|0|15|30|40||"271189845"|"172895832"
15|30|40|200|200|200|"Wet"|"271189845"|"172895833"
0|0|0|0|15|30|"Moist"|"271187047"|"172895126"
0|15|30|203|203|203|"Wet"|"271187047"|"172895127"
0|0|0|15|30|46|"Moist"|"271189539"|"172895796"
15|30|46|203|203|203|"Wet"|"271189539"|"172895797"
0|0|0|76|91|107|"Moist"|"271188141"|"172895395"
76|91|107|203|203|203|"Wet"|"271188141"|"172895394"
0|15|30|15|30|46|"Moist"|"271186607"|"172894846"
15|31|46|203|203|203|"Wet"|"271186607"|"172894847"
0|0|0|61|76|91|"Moist"|"271189163"|"172895620"
61|76|91|203|203|203|"Wet"|"271189163"|"172895621"
0|0|0|15|30|40||"271188475"|"172895516"
15|30|40|200|200|200|"Wet"|"271188475"|"172895517"
0|0|0|15|30|46|"Moist"|"271186818"|"172895076"
15|30|46|203|203|203|"Wet"|"271186818"|"172895077"
0|0|0|15|30|46|"Moist"|"271186806"|"172895052"
15|30|46|203|203|203|"Wet"|"271186806"|"172895053"
0|0|0|203|203|203|"Wet"|"271186742"|"172894927"
0|0|0|61|76|91|"Moist"|"271189497"|"172895736"
61|76|91|203|203|203|"Wet"|"271189497"|"172895737"
0|0|0|76|99|122|"Moist"|"271188177"|"172895460"
76|99|122|203|203|203|"Wet"|"271188177"|"172895461"
0|0|0|0|15|30|"Moist"|"271188048"|"172895256"
0|15|30|203|203|203|"Wet"|"271188048"|"172895257"
0|0|0|15|30|46|"Moist"|"271186816"|"172895072"
15|30|46|203|203|203|"Wet"|"271186816"|"172895073"
0|0|0|61|76|91|"Moist"|"271189528"|"172895774"
61|76|91|203|203|203|"Wet"|"271189528"|"172895775"
0|15|30|15|30|46|"Moist"|"271186609"|"172894850"
15|31|46|203|203|203|"Wet"|"271186609"|"172894851"
0|0|0|76|99|122|"Moist"|"271187766"|"172895196"
76|99|122|203|203|203|"Wet"|"271187766"|"172895197"
0|0|0|15|30|40||"271188473"|"172895512"
15|30|40|200|200|200|"Wet"|"271188473"|"172895513"
0|15|30|15|30|46|"Moist"|"271188163"|"172895432"
15|31|46|203|203|203|"Wet"|"271188163"|"172895433"
0|0|0|122|160|198|"Moist"|"271189101"|"172895592"
122|160|198|203|203|203|"Wet"|"271189101"|"172895593"
0|0|0|0|15|30|"Moist"|"271186753"|"172894946"
0|15|30|203|203|203|"Wet"|"271186753"|"172894947"
0|0|0|15|30|46|"Moist"|"271188056"|"172895272"
15|30|46|203|203|203|"Wet"|"271188056"|"172895273"
0|0|0|0|15|30|"Moist"|"271186766"|"172894973"
0|15|30|203|203|203|"Wet"|"271186766"|"172894972"
0|0|0|61|69|76|"Moist"|"271188151"|"172895414"
61|69|76|203|203|203|"Wet"|"271188151"|"172895415"
0|0|0|0|15|30|"Moist"|"271188130"|"172895372"
0|15|30|203|203|203|"Wet"|"271188130"|"172895373"
