IsLandslide,Sort_Date,X,Y,geometry,Max_Rainfall_30day,Avg_Rainfall_30day,MapMethod,County,GlobalID,SM_Rate_2,Col_Date,Project,Confidence,OBJECTID,Fatalities,Quad,SM_Rate_1,Slp_Config,SM_Type_2,SM_Mat_1,SM_Mat_2,SM_Type_1,SM_State,Mvmnt_Date,Process_ID
1,2013-07-04 05:00:00,289502.618598251,211942.336551483,POINT (-82.53397488400125 35.609211469341794),53.966,5.8908334,,Buncombe,{55BDD401-AD50-4701-A941-706FEDAEAB93},,2014-02-28,Geohazards,,61225.0,,Asheville,,Road embankment,,Debris,,Slide,Inactive,2013-07-04 05:00:00,201402280001.0
1,2013-07-04 06:00:00,288837.146417919,211534.740561249,POINT (-82.54115519707433 35.60532605529639),53.966,5.8908334,,Buncombe,{4EEE75D0-86AB-462F-9C9E-445ADE3FF7ED},,2017-10-23,Geohazards,,61447.0,,Asheville,Very rapid (>3 m/min),Road cut,,Debris,,Slide,Inactive - stabilized,2013-07-04 06:00:00,201710030002.0
1,2013-07-04 06:00:00,289198.416981483,213476.88681042,POINT (-82.53793405324019 35.622937300077496),53.966,5.8908334,,Buncombe,{605C59E4-86E7-4202-A8A5-E1D22F4E2138},,2014-01-13,Geohazards,,61201.0,,Asheville,,Road unspecified,,Debris,,Slide,Inactive,2013-07-04 06:00:00,201401140001.0
1,2013-07-04 06:00:00,290033.180985856,213554.268133497,POINT (-82.52875460192115 35.6239021257388),53.966,5.8908334,,Buncombe,{AB5BEA59-A923-42FD-83E1-C71F89D47EBC},,2014-06-03,Geohazards,,61233.0,,Asheville,Extremely rapid (>5 m/sec),Road embankment,Flow,Debris,,Slide,Inactive,2013-07-04 06:00:00,201406030001.0
1,2013-07-20 00:00:00,296363.17060871,217577.442939315,POINT (-82.46046232686841 35.662151980709965),67.301,13.816365,,Buncombe,{D75ED673-95F6-4547-9F84-9072DE93C446},,2013-07-20,Geohazards,,61297.0,,Craggy Pinnacle,Slow (>1.6 m/yr),Road embankment,,Debris,,Slide,Inactive - stabilized,,201307200001.0
1,2013-07-24 00:00:00,289953.6219576,216541.148534473,POINT (-82.53080496796575 35.650782838787364),67.208,12.762832,,Buncombe,{A41F4D13-D2CB-48CE-BA19-0456FFFBDACD},,2013-07-24,Geohazards,,61171.0,,Weaverville,Moderate (>13 m/mo),Embankment - Not road related,,Debris,,Slide,Active,,201307240001.0
1,2013-09-16 00:00:00,296868.064842677,195664.656992986,POINT (-82.44648787870791 35.464907841474336),20.802,2.4881334,,Buncombe,{3D73426C-8CEA-4D86-8DB1-DFA860053CDF},,2013-09-16,Geohazards,,61175.0,,Fruitland,Moderate (>13 m/mo),Embankment - Not road related,,Debris,,Slide,Inactive,,201309160001.0
1,2014-01-14 00:00:00,306789.103904331,213076.721157,POINT (-82.34369751623846 35.624827198895794),60.402,5.3078337,,Buncombe,{2D0D0E2C-4D51-42FF-B23D-2C09248B0102},,2014-01-14,Geohazards,,61298.0,,Black Mountain,Moderate (>13 m/mo),Road cut,,Rock,,Slide - translational,Active,,201401140001.0
1,2014-01-17 00:00:00,287742.409192344,206925.190331828,POINT (-82.55141076316455 35.563449826433555),62.019,4.213633,,Buncombe,{8F3B38D6-4208-4BA2-B214-5FD46722671D},,2014-01-17,Geohazards,,61202.0,,Asheville,,Road embankment,,Debris,,Slide,Inactive,,201401170001.0
1,2014-05-28 00:00:00,297239.724804215,205872.07921578,POINT (-82.44629899613575 35.55697969079055),36.871,3.4730997,,Buncombe,{8AB1054B-D4D3-4EF6-ABA6-60769EB186C6},,2014-05-28,Geohazards,,61295.0,,Oteen,,Road embankment,,,,,Inactive,,201405280001.0
1,2014-09-08 00:00:00,290811.318942589,197392.759144607,POINT (-82.5138551196126 35.47856211196587),50.805,4.4411674,,Buncombe,{2416CCE1-45F4-413F-BB91-E7253FB85D11},Slow (>1.6 m/yr),2014-09-08,Geohazards,,61239.0,,Skyland,Slow (>1.6 m/yr),Road embankment,,Debris,,Slide,Active,,201409080001.0
1,2014-10-16 00:00:00,310539.275415073,214996.970440267,POINT (-82.30302354400314 35.64325777075298),81.804,5.7768,,Buncombe,{F8B16AAF-E752-43B2-A2E9-937305EA656E},,2014-10-16,Geohazards,,61242.0,,Montreat,,Road cut,,Debris,,Slide,Active,,201410160002.0
1,2014-10-16 00:00:00,310560.06209074,215001.945029316,POINT (-82.30279595990102 35.643308818866906),81.804,5.7768,,Buncombe,{AE6FA000-C7C3-4744-92D7-0E764FBDE15F},,2014-10-16,Geohazards,,61241.0,,Montreat,Very rapid (>3 m/min),Road cut,,Debris,,Slide,Active,,201410160001.0
1,2014-10-28 00:00:00,288147.520167142,217764.642080676,POINT (-82.55122133229372 35.661223539380956),45.652,2.8206,,Buncombe,{0C6F130D-0ADA-425C-8E8F-B096F10A8DF0},,2014-10-28,Geohazards,,61243.0,,Weaverville,,Road embankment,,Debris,,Slide,Inactive,,201410280001.0
1,2015-02-13 00:00:00,295650.565448852,205041.559850009,POINT (-82.46349850564542 35.54899945178247),17.146,1.1457001,,Buncombe,{F0E9D672-369B-4508-8C9E-E27890DC27DD},,2015-02-13,Geohazards,,61296.0,,Oteen,,Embankment - Not road related,,,,,Inactive,,201502130001.0
1,2015-05-07 00:00:00,303781.856570284,221104.758869666,POINT (-82.3798955244722 35.696230777525244),40.312,5.39,,Buncombe,{D204A8CF-4CA1-4464-97CB-9FB7BEFCB006},,2015-05-07,Geohazards,,61300.0,,Craggy Pinnacle,Extremely rapid (>5 m/sec),Road cut,,Rock,,Slide,Inactive,,201505070001.0
1,2015-07-24 00:00:00,312480.833740239,213591.93757447,POINT (-82.28108273380991 35.63118027704737),20.55,1.9271,,Buncombe,{F3455B93-B170-4611-A543-6AAFDCCBA58C},,2015-07-24,Geohazards,,61310.0,,Montreat,,Cut slope - Not road related,,Debris,,Slide,Active,,201507240001.0
1,2015-08-28 00:00:00,306860.883000348,220426.471881404,POINT (-82.34563967127306 35.69106038624281),17.125,2.6224668,,Buncombe,{14BB0023-7434-4785-A4C8-25F9C758A5BC},,2015-08-28,Geohazards,,61416.0,,Montreat,Extremely rapid (>5 m/sec),Unmodified,,Rock,,Fall,Inactive,,201508280001.0
1,2016-07-26 00:00:00,292604.333234648,217420.831043785,POINT (-82.50189241609799 35.659553289777634),17.39,3.663333,,Buncombe,{F111D167-858C-43D5-B30E-AEA2552F5AFD},,2016-07-26,Geohazards,,61350.0,,Weaverville,Slow (>1.6 m/yr),Road cut,,Debris,,Slide,Inactive,,201607260001.0
1,2016-07-26 00:00:00,292596.367036019,217438.976273995,POINT (-82.50198741487904 35.65971421240318),17.39,3.663333,,Buncombe,{0533AC06-C8A2-479B-9523-0C0C7AF89FDA},,2016-07-26,Geohazards,,61351.0,,Weaverville,Very slow (>16 mm/yr),Cut slope - Not road related,,Debris,,Slide,Suspended,,201607260002.0
1,2016-09-19 00:00:00,313201.622075155,212522.026916107,POINT (-82.27273951046361 35.6217559410136),32.873,2.628167,,Buncombe,{E3914650-C631-460F-8AB9-2638CD69F97F},,2016-09-19,Geohazards,,61389.0,21.0,Black Mountain,Extremely rapid (>5 m/sec),Cut slope - Not road related,,Rock,,Fall,Inactive,,201609190002.0
1,2016-10-28 00:00:00,291234.192937792,198131.446886083,POINT (-82.50948561398813 35.48535143513396),6.262,0.29503337,,Buncombe,{FC7C4A9B-13EC-47CD-8F75-93F787EAAE91},,2016-10-28,Geohazards,,61414.0,,Skyland,Very slow (>16 mm/yr),Embankment - Not road related,,Debris,,Slide,Active,,201610280002.0
1,2017-03-31,282443.089345855,221376.021416519,POINT (-82.61563760732552 35.69189863839584),18.681,2.6923335,,Buncombe,{86BCC534-9FF6-4ED0-9429-04825F576CDD},,2017-03-31,Geohazards,,61419.0,,Weaverville,Extremely rapid (>5 m/sec),Road cut,,Rock,,Slide,Inactive,,201703310001.0
1,2017-04-02,295569.701691854,208980.027407448,POINT (-82.46590622992625 35.58445374742437),39.206,3.2393,,Buncombe,{74F29166-0AF7-4604-A74F-785EBA954B15},,2017-04-02,Geohazards,,61420.0,,Oteen,Very slow (>16 mm/yr),Road embankment,,Debris,,Slide,Inactive,,20704030001.0
1,2017-09-01,296036.679276733,219674.888286467,POINT (-82.46487470755633 35.68094367302426),23.468,3.2715998,,Buncombe,{A9487F5D-E4E4-45F2-A677-E7B6845D9646},,2017-09-01,Geohazards,,61432.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide,Inactive,,20170901001.0
1,2017-09-01,296039.343023068,219554.092170911,POINT (-82.46479872821526 35.67985635227031),23.468,3.2715998,,Buncombe,{8CB674FE-B65A-4DDD-B1B8-313D6B823F71},,2017-09-01,Geohazards,,61433.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide,Inactive,,20170901002.0
1,2017-09-01,294105.708358786,219387.756904371,POINT (-82.48608299500218 35.677747899811294),22.814,3.0453668,,Buncombe,{4F04E205-D3C9-4AC7-BBD3-7CCC363A077C},,2017-09-01,Geohazards,,61434.0,,Craggy Pinnacle,,Unmodified,,Debris,,Slide,Inactive,,20170901003.0
1,2017-09-15,288113.294022767,194002.916225691,POINT (-82.54223620008932 35.44716040953078),34.826,5.083134,,Buncombe,{58CC4DCA-26F1-4985-A0F9-8CC1F1C809AE},Slow (>1.6 m/yr),2017-09-15,Geohazards,,61441.0,,Skyland,Slow (>1.6 m/yr),Embankment - Not road related,,Earth,Debris,Slide,Active,,20170915001.0
1,2017-10-23,288838.666378573,211483.357881119,POINT (-82.54111820515628 35.60486367978466),39.008,2.1459334,,Buncombe,{1F0D013D-3315-4F75-B038-DA19363E83C3},,2017-10-23,Geohazards,,61446.0,,Asheville,Very rapid (>3 m/min),Road embankment,Flow,Debris,,Slide,Active,,20171023001.0
1,2018-02-10,287847.005825425,209499.271973898,POINT (-82.55127325730821 35.58667142674762),43.239,3.5708666,,Buncombe,{22C6394A-B063-4307-A29F-5AC54E208891},,2018-02-10,Geohazards,,61450.0,,Asheville,Very rapid (>3 m/min),Cut slope - Not road related,,Weathered rock,,Slide,Active,,20180210001.0
1,2018-03-23,300448.110850436,215248.331511158,POINT (-82.41448555731766 35.64244520226015),23.817,2.6160998,,Buncombe,{09696E3E-965C-47B9-8CC1-3770440C169C},,2018-03-23,Geohazards,,61472.0,,Craggy Pinnacle,,Road embankment,,Debris,,Slide,Inactive - stabilized,,20180323002.0
1,2018-04-02,286342.506832667,217385.879981303,POINT (-82.57099439484539 35.65722813497842),14.596,1.8115333,,Buncombe,{ACB8DFF5-A8B6-4522-8038-C96C5718493E},,2018-04-02,Landslide Hazard Mapping,,61477.0,,Weaverville,Rapid (>1.8 m/hr),Stream bank,,Debris,,Slide,Inactive,,20180402001.0
1,2019-01-17,306762.921053431,212977.261082992,POINT (-82.34394943156606 35.62392323998225),72.964,7.294767,,Buncombe,{00492D3C-3555-46BD-84C6-B835B8384628},,2019-01-17,Landslide Hazard Mapping,,61548.0,,Black Mountain,Rapid (>1.8 m/hr),Embankment - Not road related,,Debris,,Slide,Inactive,,20190117003.0
1,2019-01-17,306775.181431158,212935.868248097,POINT (-82.34379876475468 35.62355406422016),72.964,7.294767,,Buncombe,{A26D03E9-DCDA-41AE-A470-5EEE11CC4CB7},,2019-01-17,Landslide Hazard Mapping,,61549.0,,Black Mountain,Rapid (>1.8 m/hr),Embankment - Not road related,,Debris,,Slide,Active,,20190117002.0
1,2020-05-06,293557.550775355,209830.543391962,POINT (-82.48842546904787 35.59148037854059),57.599,5.1942673,,Buncombe,{99453A01-9D45-4EED-A4DD-C075E95F3D41},,2020-05-06,Landslide Hazard Mapping,,78695.0,,Oteen,,Embankment - Not road related,,Earth,,Slide,Inactive,,202005060501.0
1,2021-07-28,288614.446705812,208598.819395579,POINT (-82.54245553425638 35.57880707288175),27.845,5.069223,,Buncombe,{EABECD75-D132-4284-B222-F46C05BAE719},,2021-07-28,Landslide Hazard Mapping,,114247.0,,,,,,Debris,,Slide,Active,,202107280505.0
1,2021-08-24,291053.663153864,197796.478391123,POINT (-82.51134345129995 35.482276319994504),77.8573,9.66791,,Buncombe,{691D4CC2-5E9D-428E-A147-332FEAD93458},,2021-08-24,Landslide Hazard Mapping,,115169.0,,,,,,Debris,,Composite,,,202108240512.0
1,2021-08-24,291138.594573726,197990.153778474,POINT (-82.51048349846938 35.484048125866906),77.8573,9.66791,,Buncombe,{EBD86E53-50AF-4FD0-BCBC-8A2825ECB3E4},,2021-08-24,Landslide Hazard Mapping,,115168.0,,,,,,Debris,,Composite,,,202108240515.0
1,2021-08-24,291104.463255464,197895.697339561,POINT (-82.51082261326901 35.48318633191804),77.8573,9.66791,,Buncombe,{28083088-AFA1-463B-BF56-C1E97758E94B},,2021-08-24,Landslide Hazard Mapping,,115167.0,,,,,,Debris,,Composite,,,202108240514.0
1,2021-08-24,291056.044408626,197673.44689506,POINT (-82.51126927565198 35.48116874324858),77.8573,9.66791,,Buncombe,{B15A2A55-6109-4150-9F55-B80DBEE4969F},,2021-08-24,Landslide Hazard Mapping,,115165.0,,,,,,Debris,,Composite,,,202108240512.0
1,2021-08-24,291090.595984256,197467.814673878,POINT (-82.51080860767581 35.47932730692502),77.8573,9.66791,,Buncombe,{B6887BEF-3586-4FC1-8BA1-70C86A188B25},,2021-08-24,Landslide Hazard Mapping,,115164.0,,,,Road cut,,Debris,,Slide,Inactive,,202108240510.0
1,2021-08-24,291121.925790389,197742.503283173,POINT (-82.51057058935005 35.48181184067208),77.8573,9.66791,,Buncombe,{6F22756B-E31E-4596-9F70-29B9C75F21B2},,2021-08-24,Landslide Hazard Mapping,,115166.0,,,,,,Debris,,Composite,,,202108240513.0
1,2021-08-24,291106.557806895,197498.326182345,POINT (-82.5106447025712 35.47960725910572),77.8573,9.66791,,Buncombe,{5872EBDE-95BD-440B-8841-F1CEAE4CF01A},,2021-08-24,Landslide Hazard Mapping,,115162.0,,,,Road cut,,Debris,,Slide,Inactive,,202108240508.0
1,2021-08-24,290848.75334404,197346.177101562,POINT (-82.51342467949465 35.478154416291964),71.9235,8.784023,,Buncombe,{C5228436-BFC0-4FFA-AE14-F25381FCE6A3},,2021-08-24,Landslide Hazard Mapping,,115161.0,,,,Road embankment,,Debris,,Slide - rotational,Suspended,,202108240505.0
1,2021-08-24,290949.378779659,197448.488771794,POINT (-82.51235635309878 35.4791081881248),71.9235,8.784023,,Buncombe,{2960580A-BA89-44D3-877A-B2A9D47E782E},,2021-08-24,Landslide Hazard Mapping,,115159.0,,,,Road embankment,,Debris,,Slide,Suspended,,202108240502.0
1,2021-08-24,291100.355316782,197472.779558992,POINT (-82.51070305891241 35.479375143952595),77.8573,9.66791,,Buncombe,{4ED2764B-E3D1-49FA-8D96-316283F35E90},,2021-08-24,Landslide Hazard Mapping,,115163.0,,,,Road cut,,Debris,,Slide,Inactive,,202108240509.0
1,2021-08-26,291107.521993679,197546.187482795,POINT (-82.51065273264528 35.48003872779566),77.8573,9.575246,,Buncombe,{C86C6EF4-3B93-4BA0-BE15-95C2708F94BD},,2021-08-26,Landslide Hazard Mapping,,115160.0,,,,,,,,Slide,Suspended,,202108240503.0
1,2021-08-31,300721.040299028,211913.273796808,POINT (-82.41020865068984 35.61248579125426),116.5676,8.649146,,Buncombe,{7769BE11-9757-42B7-9D98-C1E3608D9A42},,2021-08-31,Landslide Hazard Mapping,,116005.0,,,,Unmodified,,Debris,,Slide,Active,,202108310502.0
1,2021-08-31,300912.878914493,212137.614985203,POINT (-82.40817731301715 35.61456615908574),116.5676,8.649146,,Buncombe,{0C15656D-7881-45B5-9DB5-A23D19C6D1BD},,2021-08-31,Landslide Hazard Mapping,,116006.0,,,,,,Debris,,Slide,Inactive,,202108310503.0
1,2021-08-31,302335.574520566,211995.426615799,POINT (-82.39242819169795 35.613724416523084),126.9376,9.440726,,Buncombe,{E47230CA-7C78-4224-840B-2D6C55E7E364},,2021-08-31,Landslide Hazard Mapping,,116007.0,,,,Road unspecified,,Debris,,Slide,Inactive,,202108310506.0
1,2021-08-31,299753.839430067,212970.638665523,POINT (-82.421280819444 35.621711185802575),116.5676,8.649146,,Buncombe,{295792FE-55C7-491B-A925-D15DE4FDA125},,2021-08-31,Landslide Hazard Mapping,,116008.0,,,,Road cut,,Debris,,Slide,Active,,202108310512.0
1,2021-08-31,299987.524743841,213225.981232492,POINT (-82.41879960899777 35.624083998538474),116.5676,8.649146,,Buncombe,{F714E7AC-81A8-4CBB-93BC-88560A7C33A4},,2021-08-31,Landslide Hazard Mapping,,116009.0,,,,Road cut,,Debris,,Slide,Inactive,,202108310514.0
1,2021-08-31,302983.348770287,212844.920917165,POINT (-82.38560160614956 35.62157649156314),126.9376,9.440726,,Buncombe,{66E885B9-5C99-444B-B8B4-5C07FE098625},,2021-08-31,Landslide Hazard Mapping,,116010.0,,,,Road cut,,Debris,,Slide,Active,,202108310516.0
1,2021-08-31,302687.353762656,212849.75516572,POINT (-82.38886919672173 35.62152902123545),126.9376,9.440726,,Buncombe,{087C5735-5435-4E67-B22E-7E64ADD4F59E},,2021-08-31,Landslide Hazard Mapping,,116011.0,,,,Unmodified,,Debris,,Slide,,,202108310518.0
1,2021-09-13,302454.781943289,211564.884411639,POINT (-82.39095077160103 35.609882525760696),126.9376,11.90334,,Buncombe,{55068D9B-3BF0-4295-A609-2EF84AC6C079},,2021-09-13,Landslide Hazard Mapping,,116012.0,,,,Road embankment,,Debris,,,Inactive,,202109130501.0
1,2021-10-08,285378.175106226,210101.916417347,POINT (-82.57873846937744 35.59130111563083),68.8832,4.0054197,,Buncombe,{33993078-EDBD-46F6-AAE5-CB538C092EA5},,2021-10-08,Landslide Hazard Mapping,,116435.0,,,,Road embankment,,Weathered rock,,Slide,Active,,202111080502.0
1,2021-12-30,271912.537071358,205305.564512294,POINT (-82.72524813939887 35.5436316979526),11.5962,0.71207327,,Buncombe,{EAD26B44-ADC7-47CA-A74B-01F328547ABB},,2021-12-30,Landslide Hazard Mapping,,118877.0,,,,Road cut,,Debris,,Slide,,,202112300506.0
0,2018-11-07 00:58:32,295977.8373816837,197386.61687492783,POINT (-82.4569513272791 35.48014159925555),66.73,6.256233,,,,,,,,,,,,,,,,,,,
0,2020-08-21 06:29:10,262297.38010475505,216006.24890743507,POINT (-82.83577377877184 35.63671726755446),27.62,6.5280004,,,,,,,,,,,,,,,,,,,
0,2021-04-23 23:05:49,296696.535899024,209154.00583584773,POINT (-82.4535463993798 35.586374953619455),71.489,4.74888,,,,,,,,,,,,,,,,,,,
0,2021-02-15 05:37:56,283780.0800445007,217134.0081634361,POINT (-82.59917563125322 35.65412533889618),19.9672,2.6129,,,,,,,,,,,,,,,,,,,
0,2019-02-06 01:44:00,284811.34456544067,218008.98112675853,POINT (-82.58814293094781 35.662343414048046),18.542,1.6483333,,,,,,,,,,,,,,,,,,,
0,2020-08-29 13:59:50,291305.7860813208,218032.6655896626,POINT (-82.51646493327748 35.664651100416755),37.541,6.9997,,,,,,,,,,,,,,,,,,,
0,2021-08-24 02:27:05,281199.8460000024,195284.1229707344,POINT (-82.61885797811759 35.45645472216802),110.217995,9.177709,,,,,,,,,,,,,,,,,,,
0,2019-02-02 09:57:43,262203.8620233211,220999.52141356491,POINT (-82.83893719871095 35.6816592826146),21.5,3.2020998,,,,,,,,,,,,,,,,,,,
0,2019-05-24 07:01:11,308883.7073431237,225747.69264348512,POINT (-82.3252709211942 35.739609283416236),38.141,4.4490333,,,,,,,,,,,,,,,,,,,
0,2021-01-21 06:30:51,296281.110349306,224787.33184031633,POINT (-82.46414651020743 35.72707426969258),35.762,2.4001234,,,,,,,,,,,,,,,,,,,
0,2020-08-29 10:11:03,296343.7659014195,232482.75778697917,POINT (-82.46642413763628 35.796414350627096),25.034,5.2078004,,,,,,,,,,,,,,,,,,,
0,2021-11-10 13:14:32,301681.4397773922,196382.0375348777,POINT (-82.39375370957899 35.472865193995645),18.854599,0.9939833,,,,,,,,,,,,,,,,,,,
0,2017-12-23 01:30:29,291993.7542757035,194023.70448519263,POINT (-82.49952399789164 35.448588063014974),23.97,1.9980333,,,,,,,,,,,,,,,,,,,
0,2020-02-09 14:49:16,294611.1845791601,210389.21022478509,POINT (-82.47702109582075 35.59684619773837),49.648,6.794634,,,,,,,,,,,,,,,,,,,
0,2020-04-09 15:45:28,298707.7642072787,227090.12609979487,POINT (-82.43821980332892 35.74857836099939),20.985,2.7064002,,,,,,,,,,,,,,,,,,,
0,2021-10-05 13:08:17,304678.1413204821,202295.9915056737,POINT (-82.36295806035832 35.52706272740791),55.9104,3.3955133,,,,,,,,,,,,,,,,,,,
0,2017-08-30 00:07:27,279983.61651590216,226497.5149395914,POINT (-82.64487179305344 35.737220461930626),39.761,3.5773666,,,,,,,,,,,,,,,,,,,
0,2019-07-14 10:26:07,286040.42641257646,194416.6296667824,POINT (-82.56521965645548 35.45021857467217),37.55,4.224833,,,,,,,,,,,,,,,,,,,
0,2017-09-16 17:40:14,268044.9334001469,199161.92772223736,POINT (-82.76530387673803 35.486976630094226),56.303,4.2339334,,,,,,,,,,,,,,,,,,,
0,2019-05-07 06:25:30,267446.6306215049,210865.48257283983,POINT (-82.77679946599535 35.59219227749128),55.958,5.849966,,,,,,,,,,,,,,,,,,,
0,2018-12-08 17:03:55,285172.870290744,195038.2330347438,POINT (-82.57501730244961 35.455537052453415),44.809,5.4906673,,,,,,,,,,,,,,,,,,,
0,2017-11-28 15:16:36,310075.0461938707,202373.72651988477,POINT (-82.30350912799197 35.52939621565686),52.615,3.3703668,,,,,,,,,,,,,,,,,,,
0,2018-11-10 14:36:43,308887.4663614198,206683.74023809473,POINT (-82.31818568076265 35.56786829831139),110.304,8.506633,,,,,,,,,,,,,,,,,,,
0,2019-04-20 16:24:05,269544.15107610024,199497.7643395347,POINT (-82.74893204892848 35.49051310874073),31.61,4.488567,,,,,,,,,,,,,,,,,,,
0,2019-01-22 11:55:47,287146.3582696513,213372.4193493001,POINT (-82.56053245882082 35.62133505928561),47.863,4.4084997,,,,,,,,,,,,,,,,,,,
0,2018-06-28 22:09:47,304326.3520483367,208759.80389638757,POINT (-82.36925354813374 35.58518670125728),85.417,7.8627334,,,,,,,,,,,,,,,,,,,
0,2021-03-17 12:41:47,298108.12061488384,212360.6144733499,POINT (-82.43920479310414 35.61570329474494),18.38,2.3006399,,,,,,,,,,,,,,,,,,,
0,2021-07-06 10:41:00,298720.9902987207,197121.84393160668,POINT (-82.42663801316611 35.478613467123246),29.3289,4.3407865,,,,,,,,,,,,,,,,,,,
0,2018-08-27 17:19:26,281428.9920811366,201967.2410436962,POINT (-82.61901875971182 35.51673281689056),46.069,5.978333,,,,,,,,,,,,,,,,,,,
0,2020-10-25 23:32:13,279410.43073679873,199717.0465938923,POINT (-82.64034958622085 35.495797658482346),51.416,5.2479663,,,,,,,,,,,,,,,,,,,
0,2018-04-16 09:40:45,288097.39490895916,227347.49111880505,POINT (-82.55556477911162 35.747528479348674),17.001,2.278567,,,,,,,,,,,,,,,,,,,
0,2019-04-25 01:55:03,294075.8732906035,213252.50891902455,POINT (-82.48403411403903 35.62247067221001),99.351,6.4946,,,,,,,,,,,,,,,,,,,
0,2018-04-02 11:53:40,302033.79271886166,213226.1425519652,POINT (-82.39622216583832 35.62471845603022),15.378,1.8965667,,,,,,,,,,,,,,,,,,,
0,2019-03-31 17:52:18,281095.53250811243,227267.8214535509,POINT (-82.63289893719204 35.744526291981565),11.157,2.1763666,,,,,,,,,,,,,,,,,,,
0,2019-04-21 18:49:01,300195.4524689377,204855.04798150068,POINT (-82.41332846523733 35.54873794957713),106.104,7.281,,,,,,,,,,,,,,,,,,,
0,2017-08-23 01:05:32,290868.6350536636,222783.36142191404,POINT (-82.52315237276883 35.70730584928219),24.938,4.8694,,,,,,,,,,,,,,,,,,,
0,2021-03-06 21:47:49,292428.9648212555,198806.89815639923,POINT (-82.49658823489895 35.49181625014146),19.032999,3.83675,,,,,,,,,,,,,,,,,,,
0,2018-12-12 00:55:04,260564.880950284,217961.05108540657,POINT (-82.85572719984764 35.65371942495867),41.942,5.807466,,,,,,,,,,,,,,,,,,,
0,2019-03-22 17:17:05,278407.22811708134,204781.2030359496,POINT (-82.6534537954343 35.54108359174672),24.096,4.4405,,,,,,,,,,,,,,,,,,,
0,2018-04-20 00:25:48,276837.54566956626,205400.0305907294,POINT (-82.67100579396129 35.546136074322376),34.587,2.4155328,,,,,,,,,,,,,,,,,,,
0,2017-04-08 04:50:40,314619.98691797385,197584.9568096937,POINT (-82.25168917285693 35.48760554575196),73.624,7.0045667,,,,,,,,,,,,,,,,,,,
0,2021-06-24 16:27:56,271444.98922802514,208735.8867930462,POINT (-82.73182299758224 35.57437262486027),17.172499,2.2289996,,,,,,,,,,,,,,,,,,,
0,2021-10-27 10:19:36,305876.2266789072,209102.19440395824,POINT (-82.35228850905258 35.5887441027035),69.7971,5.1861267,,,,,,,,,,,,,,,,,,,
0,2019-11-25 21:25:23,306327.5361796352,215167.30813653697,POINT (-82.34956897697764 35.64352046540274),54.745,4.4894333,,,,,,,,,,,,,,,,,,,
0,2021-05-07 11:46:26,275773.8905679177,203350.59604126352,POINT (-82.6818909777892 35.52731999050673),28.110899,2.816027,,,,,,,,,,,,,,,,,,,
0,2018-03-01 21:20:12,285994.14767036773,214806.13250433095,POINT (-82.57381383287122 35.6338768703929),18.978,2.1329665,,,,,,,,,,,,,,,,,,,
0,2020-10-18 01:44:32,286052.9129300516,208146.18274643112,POINT (-82.57052111023404 35.57390259424023),46.818,5.2707667,,,,,,,,,,,,,,,,,,,
0,2017-09-11 07:27:49,275347.2141801184,214676.60174837903,POINT (-82.69123539215661 35.629199108627425),18.233,3.3250337,,,,,,,,,,,,,,,,,,,
0,2021-01-27 14:21:07,308625.51698581566,220746.64462786613,POINT (-82.3262715229727 35.69447910472908),26.757399,2.90922,,,,,,,,,,,,,,,,,,,
0,2020-01-27 09:12:33,281328.9410088084,227268.55965138285,POINT (-82.63032030487628 35.74460988898533),19.192,2.5527,,,,,,,,,,,,,,,,,,,
0,2020-10-25 15:32:16,265954.62234147824,221524.94592675348,POINT (-82.797751843828 35.68769188602698),55.622,4.9921002,,,,,,,,,,,,,,,,,,,
0,2020-11-18 04:21:56,284681.2445665745,208784.25486948848,POINT (-82.58589928206368 35.579204853475744),62.905,3.8010666,,,,,,,,,,,,,,,,,,,
0,2019-02-24 04:53:31,277916.9486868576,210848.3918667915,POINT (-82.66132460341277 35.59557331590461),24.215,4.313033,,,,,,,,,,,,,,,,,,,
0,2020-08-02 01:48:49,285085.22295880236,221173.1100035229,POINT (-82.58638219179949 35.69093457115881),26.406,4.4452333,,,,,,,,,,,,,,,,,,,
0,2017-12-07 14:31:42,298733.8440708139,229834.503341134,POINT (-82.43898261446219 35.77330808175912),20.513,1.8759,,,,,,,,,,,,,,,,,,,
0,2017-01-13 00:43:17,288456.80762073083,202107.5731785522,POINT (-82.54163904585424 35.52028126532169),13.609,1.5643001,,,,,,,,,,,,,,,,,,,
0,2021-07-31 23:48:39,260950.9551570225,214720.13493842803,POINT (-82.85007877209061 35.624663414441784),20.276,2.8132768,,,,,,,,,,,,,,,,,,,
0,2020-03-15 01:49:11,264339.8298097158,217090.9862981884,POINT (-82.8136983581925 35.6471967799346),20.962,2.7645,,,,,,,,,,,,,,,,,,,
0,2017-01-03 17:02:35,267839.5864943174,193391.03910480737,POINT (-82.76515367136135 35.43492370479923),21.928,3.2389,,,,,,,,,,,,,,,,,,,
0,2021-09-06 07:11:12,280030.5912618503,206122.92272221457,POINT (-82.63610415118335 35.5537069079382),123.9451,9.842116,,,,,,,,,,,,,,,,,,,
0,2019-05-27 02:38:12,294206.7932488048,228669.13493605104,POINT (-82.48856949682995 35.76138698244345),31.317,3.5991004,,,,,,,,,,,,,,,,,,,
