X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,geometry,Sort_Date,IsLandslide
293557.550775355,209830.543391962,78695.0,202005060501.0,Landslide Hazard Mapping,Buncombe,Oteen,2020-05-06,,Inactive,,Earth,Slide,,,,Embankment - Not road related,,,,{99453A01-9D45-4EED-A4DD-C075E95F3D41},POINT (293557.550775355 209830.543391962),2020-05-06 00:00:00,1
288614.446705812,208598.819395579,114247.0,202107280505.0,Landslide Hazard Mapping,Buncombe,,2021-07-28,,Active,,Debris,Slide,,,,,,,,{EABECD75-D132-4284-B222-F46C05BAE719},POINT (288614.446705812 208598.819395579),2021-07-28 00:00:00,1
291053.663153864,197796.478391123,115169.0,202108240512.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{691D4CC2-5E9D-428E-A147-332FEAD93458},POINT (291053.663153864 197796.478391123),2021-08-24 00:00:00,1
291138.594573726,197990.153778474,115168.0,202108240515.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{EBD86E53-50AF-4FD0-BCBC-8A2825ECB3E4},POINT (291138.594573726 197990.153778474),2021-08-24 00:00:00,1
291104.463255464,197895.697339561,115167.0,202108240514.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{28083088-AFA1-463B-BF56-C1E97758E94B},POINT (291104.463255464 197895.697339561),2021-08-24 00:00:00,1
291056.044408626,197673.44689506,115165.0,202108240512.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{B15A2A55-6109-4150-9F55-B80DBEE4969F},POINT (291056.044408626 197673.44689506),2021-08-24 00:00:00,1
291090.595984256,197467.814673878,115164.0,202108240510.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{B6887BEF-3586-4FC1-8BA1-70C86A188B25},POINT (291090.595984256 197467.814673878),2021-08-24 00:00:00,1
291121.925790389,197742.503283173,115166.0,202108240513.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,,,Debris,Composite,,,,,,,,{6F22756B-E31E-4596-9F70-29B9C75F21B2},POINT (291121.925790389 197742.503283173),2021-08-24 00:00:00,1
291106.557806895,197498.326182345,115162.0,202108240508.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{5872EBDE-95BD-440B-8841-F1CEAE4CF01A},POINT (291106.557806895 197498.326182345),2021-08-24 00:00:00,1
290848.75334404,197346.177101562,115161.0,202108240505.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Suspended,,Debris,Slide - rotational,,,,Road embankment,,,,{C5228436-BFC0-4FFA-AE14-F25381FCE6A3},POINT (290848.75334404 197346.177101562),2021-08-24 00:00:00,1
290949.378779659,197448.488771794,115159.0,202108240502.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Suspended,,Debris,Slide,,,,Road embankment,,,,{2960580A-BA89-44D3-877A-B2A9D47E782E},POINT (290949.378779659 197448.488771794),2021-08-24 00:00:00,1
291100.355316782,197472.779558992,115163.0,202108240509.0,Landslide Hazard Mapping,Buncombe,,2021-08-24,,Inactive,,Debris,Slide,,,,Road cut,,,,{4ED2764B-E3D1-49FA-8D96-316283F35E90},POINT (291100.355316782 197472.779558992),2021-08-24 00:00:00,1
291107.521993679,197546.187482795,115160.0,202108240503.0,Landslide Hazard Mapping,Buncombe,,2021-08-26,,Suspended,,,Slide,,,,,,,,{C86C6EF4-3B93-4BA0-BE15-95C2708F94BD},POINT (291107.521993679 197546.187482795),2021-08-26 00:00:00,1
300721.040299028,211913.273796808,116005.0,202108310502.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Active,,Debris,Slide,,,,Unmodified,,,,{7769BE11-9757-42B7-9D98-C1E3608D9A42},POINT (300721.040299028 211913.273796808),2021-08-31 00:00:00,1
300912.878914493,212137.614985203,116006.0,202108310503.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Inactive,,Debris,Slide,,,,,,,,{0C15656D-7881-45B5-9DB5-A23D19C6D1BD},POINT (300912.878914493 212137.614985203),2021-08-31 00:00:00,1
302335.574520566,211995.426615799,116007.0,202108310506.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Inactive,,Debris,Slide,,,,Road unspecified,,,,{E47230CA-7C78-4224-840B-2D6C55E7E364},POINT (302335.574520566 211995.426615799),2021-08-31 00:00:00,1
299753.839430067,212970.638665523,116008.0,202108310512.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Active,,Debris,Slide,,,,Road cut,,,,{295792FE-55C7-491B-A925-D15DE4FDA125},POINT (299753.839430067 212970.638665523),2021-08-31 00:00:00,1
299987.524743841,213225.981232492,116009.0,202108310514.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Inactive,,Debris,Slide,,,,Road cut,,,,{F714E7AC-81A8-4CBB-93BC-88560A7C33A4},POINT (299987.524743841 213225.981232492),2021-08-31 00:00:00,1
302983.348770287,212844.920917165,116010.0,202108310516.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,Active,,Debris,Slide,,,,Road cut,,,,{66E885B9-5C99-444B-B8B4-5C07FE098625},POINT (302983.348770287 212844.920917165),2021-08-31 00:00:00,1
302687.353762656,212849.75516572,116011.0,202108310518.0,Landslide Hazard Mapping,Buncombe,,2021-08-31,,,,Debris,Slide,,,,Unmodified,,,,{087C5735-5435-4E67-B22E-7E64ADD4F59E},POINT (302687.353762656 212849.75516572),2021-08-31 00:00:00,1
302454.781943289,211564.884411639,116012.0,202109130501.0,Landslide Hazard Mapping,Buncombe,,2021-09-13,,Inactive,,Debris,,,,,Road embankment,,,,{55068D9B-3BF0-4295-A609-2EF84AC6C079},POINT (302454.781943289 211564.884411639),2021-09-13 00:00:00,1
285378.175106226,210101.916417347,116435.0,202111080502.0,Landslide Hazard Mapping,Buncombe,,2021-10-08,,Active,,Weathered rock,Slide,,,,Road embankment,,,,{33993078-EDBD-46F6-AAE5-CB538C092EA5},POINT (285378.175106226 210101.916417347),2021-10-08 00:00:00,1
271912.537071358,205305.564512294,118877.0,202112300506.0,Landslide Hazard Mapping,Buncombe,,2021-12-30,,,,Debris,Slide,,,,Road cut,,,,{EAD26B44-ADC7-47CA-A74B-01F328547ABB},POINT (271912.537071358 205305.564512294),2021-12-30 00:00:00,1
304467.740699999,231952.1668,58177.0,666.0,Landslide Hazard Mapping,Buncombe,Barnardsville,,,,,Earth,Slide - rotational,,,,Road cut,,,,{1A3AC89A-8962-4430-8392-940B24C9104D},POINT (304467.740699999 231952.1668),,1
274477.866599999,206382.5251,58180.0,669.0,Landslide Hazard Mapping,Buncombe,Enka,,,,,Debris,Slide - translational,,Earth,Slide - translational,Road embankment,,,,{9F31782C-E0A7-4546-B5DD-CD56D68B16E2},POINT (274477.866599999 206382.5251),,1
292366.953400001,207182.714000002,58182.0,671.0,Landslide Hazard Mapping,Buncombe,Oteen,,,,,Earth,Slide - translational,,,,Road embankment,,,,{4957FDAE-548E-4D37-9C82-5E0DC1E7EC13},POINT (292366.953400001 207182.714000002),,1
289641.093353194,210463.525667889,58185.0,674.0,Landslide Hazard Mapping,Buncombe,Asheville,,,Inactive - stabilized,Extremely slow (<16 mm/yr),Debris,Slide,,,,Road embankment,,,,{11D8899F-FE08-4B33-850B-BD723EFAFF67},POINT (289641.093353194 210463.525667889),,1
300460.975599997,205389.397599999,59341.0,5278.0,Landslide Hazard Mapping,Buncombe,Oteen,,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,,,,{3E03A5CC-80EC-4018-83A1-EB47031549BA},POINT (300460.975599997 205389.397599999),,1
279579.244199999,202909.467700001,59391.0,4970.0,Landslide Hazard Mapping,Buncombe,Enka,,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{003ED209-483C-4028-B94C-BE20419B3932},POINT (279579.244199999 202909.467700001),,1
279386.710500002,202695.507399999,59622.0,4971.0,Landslide Hazard Mapping,Buncombe,Enka,,,,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,,,,{626DDF0C-7A5E-47FD-8DD5-3FB8723FB9F4},POINT (279386.710500002 202695.507399999),,1
290417.039032819,209971.47774001,61232.0,201405280001.0,Geohazards,Buncombe,Asheville,,,Inactive - stabilized,Moderate (>13 m/mo),Weathered rock,Slide - translational,,,,Road cut,,,,{3F2535A0-EFC5-4B64-BA56-88A3727921D2},POINT (290417.039032819 209971.47774001),,1
313173.413037472,197523.708275157,61353.0,,Landslide Hazard Mapping,,,,,Inactive,,,,,,,,,,,{D18A132B-ACD3-4900-9AAE-D89BFA2CE1F2},POINT (313173.413037472 197523.708275157),,1
280687.582047249,212089.763452691,61400.0,201307020004.0,Geohazards,Buncombe,Enka,,,Active,Slow (>1.6 m/yr),Debris,Slide,,,,Road embankment,,,,{CC904463-17EB-4835-A66A-D0C385F81D6D},POINT (280687.582047249 212089.763452691),,1
280717.801279051,212011.208713267,61402.0,201307020005.0,Geohazards,Buncombe,Enka,,,Active,Very slow (>16 mm/yr),Debris,Slide,,,,Road embankment,,,,{EF17822E-221F-4527-BB94-C0122540B19A},POINT (280717.801279051 212011.208713267),,1
280592.106865068,212021.511036933,61403.0,201307020006.0,Geohazards,Buncombe,Enka,,,Active,Very slow (>16 mm/yr),Weathered rock,Slide,,,,Road cut,,,,{FA86A57C-7BE1-4473-8231-C95335A75FD4},POINT (280592.106865068 212021.511036933),,1
280633.447546923,212052.290230723,61404.0,201307020007.0,Geohazards,Buncombe,Enka,,,Active,Very slow (>16 mm/yr),Weathered rock,Slide,,,,Road cut,,,,{22D9FB21-A79D-4A01-8B4F-A2F4CA0D9A80},POINT (280633.447546923 212052.290230723),,1
280666.462034263,212051.983635421,61405.0,201307020007.0,Geohazards,Buncombe,Enka,,,Active,Very slow (>16 mm/yr),Weathered rock,Slide,,,,Road cut,,,,{3F53D8E7-1181-4F17-BB1F-4B242905F001},POINT (280666.462034263 212051.983635421),,1
280413.545284202,212073.470606245,61406.0,201307020007.0,Geohazards,Buncombe,Enka,,,Active,Very slow (>16 mm/yr),Weathered rock,Slide,,,,Road cut,,,,{3DEC1ECB-F9F8-41CD-B67F-6B3974A7E2DE},POINT (280413.545284202 212073.470606245),,1
294108.785942909,219226.658870907,61435.0,20170901004.0,Geohazards,Buncombe,Craggy Pinnacle,,,Inactive,,Debris,Slide,,,,Unmodified,,,,{D000C320-C4FC-49E6-ABB3-5F4836093F50},POINT (294108.785942909 219226.658870907),,1
297353.114494448,205074.427398794,61849.0,,Landslide Hazard Mapping,,,,,Inactive,,,,,,,,,,,{08848C86-4042-4214-93C4-1E060F74E5B4},POINT (297353.114494448 205074.427398794),,1
297330.193767851,205047.801242955,62249.0,,Landslide Hazard Mapping,,,,,Inactive,,,,,,,,,,,{CDDF0F5E-9633-4472-B5FA-7F692CD57D74},POINT (297330.193767851 205047.801242955),,1
302593.608323686,229505.214924186,64652.0,201906250501.0,Landslide Hazard Mapping,Buncombe,Barnardsville,,,Active,Slow (>1.6 m/yr),Debris,Slide,,,,Unmodified,0.0,,,{EB8E2056-FFBC-4827-9E97-52A10B3A7FD6},POINT (302593.608323686 229505.214924186),,1
295977.8373816837,197386.61687492783,,,,,,,,,,,,,,,,,,,,POINT (295977.8373816837 197386.61687492783),,0
262297.38010475505,216006.24890743507,,,,,,,,,,,,,,,,,,,,POINT (262297.38010475505 216006.24890743507),,0
296696.535899024,209154.00583584773,,,,,,,,,,,,,,,,,,,,POINT (296696.535899024 209154.00583584773),,0
283780.0800445007,217134.0081634361,,,,,,,,,,,,,,,,,,,,POINT (283780.0800445007 217134.0081634361),,0
284811.34456544067,218008.98112675853,,,,,,,,,,,,,,,,,,,,POINT (284811.34456544067 218008.98112675853),,0
291305.7860813208,218032.6655896626,,,,,,,,,,,,,,,,,,,,POINT (291305.7860813208 218032.6655896626),,0
281199.8460000024,195284.1229707344,,,,,,,,,,,,,,,,,,,,POINT (281199.8460000024 195284.1229707344),,0
262203.8620233211,220999.52141356491,,,,,,,,,,,,,,,,,,,,POINT (262203.8620233211 220999.52141356491),,0
308883.7073431237,225747.69264348512,,,,,,,,,,,,,,,,,,,,POINT (308883.7073431237 225747.69264348512),,0
296281.110349306,224787.33184031633,,,,,,,,,,,,,,,,,,,,POINT (296281.110349306 224787.33184031633),,0
296343.7659014195,232482.75778697917,,,,,,,,,,,,,,,,,,,,POINT (296343.7659014195 232482.75778697917),,0
301681.4397773922,196382.03753487766,,,,,,,,,,,,,,,,,,,,POINT (301681.4397773922 196382.03753487766),,0
291993.7542757035,194023.70448519263,,,,,,,,,,,,,,,,,,,,POINT (291993.7542757035 194023.70448519263),,0
294611.1845791601,210389.21022478509,,,,,,,,,,,,,,,,,,,,POINT (294611.1845791601 210389.21022478509),,0
298707.7642072787,227090.12609979487,,,,,,,,,,,,,,,,,,,,POINT (298707.7642072787 227090.12609979487),,0
304678.1413204821,202295.9915056737,,,,,,,,,,,,,,,,,,,,POINT (304678.1413204821 202295.9915056737),,0
279983.61651590216,226497.5149395914,,,,,,,,,,,,,,,,,,,,POINT (279983.61651590216 226497.5149395914),,0
286040.42641257646,194416.62966678242,,,,,,,,,,,,,,,,,,,,POINT (286040.42641257646 194416.62966678242),,0
268044.9334001469,199161.92772223736,,,,,,,,,,,,,,,,,,,,POINT (268044.9334001469 199161.92772223736),,0
267446.6306215049,210865.48257283986,,,,,,,,,,,,,,,,,,,,POINT (267446.6306215049 210865.48257283986),,0
285172.870290744,195038.2330347438,,,,,,,,,,,,,,,,,,,,POINT (285172.870290744 195038.2330347438),,0
310075.0461938707,202373.72651988477,,,,,,,,,,,,,,,,,,,,POINT (310075.0461938707 202373.72651988477),,0
308887.4663614198,206683.74023809473,,,,,,,,,,,,,,,,,,,,POINT (308887.4663614198 206683.74023809473),,0
269544.15107610024,199497.7643395347,,,,,,,,,,,,,,,,,,,,POINT (269544.15107610024 199497.7643395347),,0
287146.3582696513,213372.41934930006,,,,,,,,,,,,,,,,,,,,POINT (287146.3582696513 213372.41934930006),,0
304326.3520483367,208759.80389638757,,,,,,,,,,,,,,,,,,,,POINT (304326.3520483367 208759.80389638757),,0
298108.12061488384,212360.6144733499,,,,,,,,,,,,,,,,,,,,POINT (298108.12061488384 212360.6144733499),,0
298720.9902987207,197121.84393160668,,,,,,,,,,,,,,,,,,,,POINT (298720.9902987207 197121.84393160668),,0
281428.9920811366,201967.2410436962,,,,,,,,,,,,,,,,,,,,POINT (281428.9920811366 201967.2410436962),,0
279410.43073679873,199717.0465938923,,,,,,,,,,,,,,,,,,,,POINT (279410.43073679873 199717.0465938923),,0
288097.39490895916,227347.49111880505,,,,,,,,,,,,,,,,,,,,POINT (288097.39490895916 227347.49111880505),,0
294075.8732906035,213252.50891902455,,,,,,,,,,,,,,,,,,,,POINT (294075.8732906035 213252.50891902455),,0
302033.79271886166,213226.1425519652,,,,,,,,,,,,,,,,,,,,POINT (302033.79271886166 213226.1425519652),,0
281095.53250811243,227267.82145355086,,,,,,,,,,,,,,,,,,,,POINT (281095.53250811243 227267.82145355086),,0
300195.4524689377,204855.04798150068,,,,,,,,,,,,,,,,,,,,POINT (300195.4524689377 204855.04798150068),,0
290868.6350536636,222783.36142191404,,,,,,,,,,,,,,,,,,,,POINT (290868.6350536636 222783.36142191404),,0
292428.9648212555,198806.89815639923,,,,,,,,,,,,,,,,,,,,POINT (292428.9648212555 198806.89815639923),,0
260564.88095028402,217961.05108540654,,,,,,,,,,,,,,,,,,,,POINT (260564.88095028402 217961.05108540654),,0
278407.22811708134,204781.2030359496,,,,,,,,,,,,,,,,,,,,POINT (278407.22811708134 204781.2030359496),,0
276837.54566956626,205400.0305907294,,,,,,,,,,,,,,,,,,,,POINT (276837.54566956626 205400.0305907294),,0
314619.98691797385,197584.9568096937,,,,,,,,,,,,,,,,,,,,POINT (314619.98691797385 197584.9568096937),,0
271444.98922802514,208735.8867930462,,,,,,,,,,,,,,,,,,,,POINT (271444.98922802514 208735.8867930462),,0
305876.2266789072,209102.19440395822,,,,,,,,,,,,,,,,,,,,POINT (305876.2266789072 209102.19440395822),,0
306327.5361796352,215167.30813653694,,,,,,,,,,,,,,,,,,,,POINT (306327.5361796352 215167.30813653694),,0
275773.8905679177,203350.59604126352,,,,,,,,,,,,,,,,,,,,POINT (275773.8905679177 203350.59604126352),,0
285994.14767036773,214806.13250433098,,,,,,,,,,,,,,,,,,,,POINT (285994.14767036773 214806.13250433098),,0
286052.9129300516,208146.18274643112,,,,,,,,,,,,,,,,,,,,POINT (286052.9129300516 208146.18274643112),,0
275347.2141801184,214676.60174837903,,,,,,,,,,,,,,,,,,,,POINT (275347.2141801184 214676.60174837903),,0
308625.51698581566,220746.64462786613,,,,,,,,,,,,,,,,,,,,POINT (308625.51698581566 220746.64462786613),,0
281328.9410088084,227268.55965138285,,,,,,,,,,,,,,,,,,,,POINT (281328.9410088084 227268.55965138285),,0
265954.62234147824,221524.94592675348,,,,,,,,,,,,,,,,,,,,POINT (265954.62234147824 221524.94592675348),,0
284681.2445665745,208784.25486948848,,,,,,,,,,,,,,,,,,,,POINT (284681.2445665745 208784.25486948848),,0
277916.9486868576,210848.3918667915,,,,,,,,,,,,,,,,,,,,POINT (277916.9486868576 210848.3918667915),,0
285085.22295880236,221173.11000352286,,,,,,,,,,,,,,,,,,,,POINT (285085.22295880236 221173.11000352286),,0
298733.8440708139,229834.503341134,,,,,,,,,,,,,,,,,,,,POINT (298733.8440708139 229834.503341134),,0
288456.80762073083,202107.5731785522,,,,,,,,,,,,,,,,,,,,POINT (288456.80762073083 202107.5731785522),,0
260950.9551570225,214720.13493842803,,,,,,,,,,,,,,,,,,,,POINT (260950.9551570225 214720.13493842803),,0
264339.8298097158,217090.98629818842,,,,,,,,,,,,,,,,,,,,POINT (264339.8298097158 217090.98629818842),,0
267839.5864943174,193391.03910480737,,,,,,,,,,,,,,,,,,,,POINT (267839.5864943174 193391.03910480737),,0
280030.5912618503,206122.92272221454,,,,,,,,,,,,,,,,,,,,POINT (280030.5912618503 206122.92272221454),,0
294206.7932488048,228669.13493605106,,,,,,,,,,,,,,,,,,,,POINT (294206.7932488048 228669.13493605106),,0
289565.7030422309,228141.9769110301,,,,,,,,,,,,,,,,,,,,POINT (289565.7030422309 228141.9769110301),,0
267151.70780258504,211174.89333103248,,,,,,,,,,,,,,,,,,,,POINT (267151.70780258504 211174.89333103248),,0
267633.52194188227,215663.42639031739,,,,,,,,,,,,,,,,,,,,POINT (267633.52194188227 215663.42639031739),,0
297627.52076492447,222831.5047620895,,,,,,,,,,,,,,,,,,,,POINT (297627.52076492447 222831.5047620895),,0
296768.4878471714,196040.35364425677,,,,,,,,,,,,,,,,,,,,POINT (296768.4878471714 196040.35364425677),,0
282764.39093243034,206995.01362065042,,,,,,,,,,,,,,,,,,,,POINT (282764.39093243034 206995.01362065042),,0
300177.2599256228,215329.19244520125,,,,,,,,,,,,,,,,,,,,POINT (300177.2599256228 215329.19244520125),,0
287855.1961629901,194376.6811604608,,,,,,,,,,,,,,,,,,,,POINT (287855.1961629901 194376.6811604608),,0
298843.41885343415,209286.97042630758,,,,,,,,,,,,,,,,,,,,POINT (298843.41885343415 209286.97042630758),,0
271992.3493229556,223177.65924935858,,,,,,,,,,,,,,,,,,,,POINT (271992.3493229556 223177.65924935858),,0
304307.948355871,222254.13317341806,,,,,,,,,,,,,,,,,,,,POINT (304307.948355871 222254.13317341806),,0
290571.69142011966,209426.8205610155,,,,,,,,,,,,,,,,,,,,POINT (290571.69142011966 209426.8205610155),,0
267100.69685084664,197948.22625584737,,,,,,,,,,,,,,,,,,,,POINT (267100.69685084664 197948.22625584737),,0
267104.2006332814,218388.5065648572,,,,,,,,,,,,,,,,,,,,POINT (267104.2006332814 218388.5065648572),,0
284201.97579311667,193096.21686332228,,,,,,,,,,,,,,,,,,,,POINT (284201.97579311667 193096.21686332228),,0
296830.48333557445,204631.03063258348,,,,,,,,,,,,,,,,,,,,POINT (296830.48333557445 204631.03063258348),,0
269415.79234918347,219422.4598037967,,,,,,,,,,,,,,,,,,,,POINT (269415.79234918347 219422.4598037967),,0
303780.5449002297,211535.4612988252,,,,,,,,,,,,,,,,,,,,POINT (303780.5449002297 211535.4612988252),,0
280311.6763841364,195494.62753160665,,,,,,,,,,,,,,,,,,,,POINT (280311.6763841364 195494.62753160665),,0
307301.77579457173,215498.98723155554,,,,,,,,,,,,,,,,,,,,POINT (307301.77579457173 215498.98723155554),,0
288755.953494701,225609.16445015036,,,,,,,,,,,,,,,,,,,,POINT (288755.953494701 225609.16445015036),,0
305938.1394901694,217402.00979289704,,,,,,,,,,,,,,,,,,,,POINT (305938.1394901694 217402.00979289704),,0
298472.9905518534,199044.33388644672,,,,,,,,,,,,,,,,,,,,POINT (298472.9905518534 199044.33388644672),,0
285845.62517962063,221739.07645708043,,,,,,,,,,,,,,,,,,,,POINT (285845.62517962063 221739.07645708043),,0
265545.9034812042,219440.78019839298,,,,,,,,,,,,,,,,,,,,POINT (265545.9034812042 219440.78019839298),,0
283619.23303147923,224139.89328437115,,,,,,,,,,,,,,,,,,,,POINT (283619.23303147923 224139.89328437115),,0
312957.1859961221,213027.37492935287,,,,,,,,,,,,,,,,,,,,POINT (312957.1859961221 213027.37492935287),,0
295020.20716471673,211115.5840317018,,,,,,,,,,,,,,,,,,,,POINT (295020.20716471673 211115.5840317018),,0
295052.9961631003,220336.00395053875,,,,,,,,,,,,,,,,,,,,POINT (295052.9961631003 220336.00395053875),,0
293269.89815202216,230278.37641486523,,,,,,,,,,,,,,,,,,,,POINT (293269.89815202216 230278.37641486523),,0
276202.6832523369,220628.58238229132,,,,,,,,,,,,,,,,,,,,POINT (276202.6832523369 220628.58238229132),,0
300995.54429584177,209176.0544303503,,,,,,,,,,,,,,,,,,,,POINT (300995.54429584177 209176.0544303503),,0
306456.71921938384,208689.48923488718,,,,,,,,,,,,,,,,,,,,POINT (306456.71921938384 208689.48923488718),,0
319648.38946898264,202513.40578903782,,,,,,,,,,,,,,,,,,,,POINT (319648.38946898264 202513.40578903782),,0
313058.7396577496,222395.25442200448,,,,,,,,,,,,,,,,,,,,POINT (313058.7396577496 222395.25442200448),,0
310861.95070030005,222204.39045909146,,,,,,,,,,,,,,,,,,,,POINT (310861.95070030005 222204.39045909146),,0
297007.81538619235,211235.08680251407,,,,,,,,,,,,,,,,,,,,POINT (297007.81538619235 211235.08680251407),,0
267617.9238032776,194364.93016134953,,,,,,,,,,,,,,,,,,,,POINT (267617.9238032776 194364.93016134953),,0
282146.01503208856,204636.57235751787,,,,,,,,,,,,,,,,,,,,POINT (282146.01503208856 204636.57235751787),,0
294873.9878995816,194554.16893403852,,,,,,,,,,,,,,,,,,,,POINT (294873.9878995816 194554.16893403852),,0
293583.13704552845,202184.39108550356,,,,,,,,,,,,,,,,,,,,POINT (293583.13704552845 202184.39108550356),,0
292670.11931039236,227691.43499891242,,,,,,,,,,,,,,,,,,,,POINT (292670.11931039236 227691.43499891242),,0
300457.8718929105,218604.9946880248,,,,,,,,,,,,,,,,,,,,POINT (300457.8718929105 218604.9946880248),,0
286751.4061245128,215787.8277622347,,,,,,,,,,,,,,,,,,,,POINT (286751.4061245128 215787.8277622347),,0
289230.0893147663,211949.81209238336,,,,,,,,,,,,,,,,,,,,POINT (289230.0893147663 211949.81209238336),,0
261070.43721072492,217570.15151295066,,,,,,,,,,,,,,,,,,,,POINT (261070.43721072492 217570.15151295066),,0
271940.7756022945,205642.95520063263,,,,,,,,,,,,,,,,,,,,POINT (271940.7756022945 205642.95520063263),,0
302792.3401294827,200912.35878856768,,,,,,,,,,,,,,,,,,,,POINT (302792.3401294827 200912.35878856768),,0
294340.4252158123,232799.53252910724,,,,,,,,,,,,,,,,,,,,POINT (294340.4252158123 232799.53252910724),,0
274170.1353511428,212613.67609420326,,,,,,,,,,,,,,,,,,,,POINT (274170.1353511428 212613.67609420326),,0
263117.7641575098,221585.25734002932,,,,,,,,,,,,,,,,,,,,POINT (263117.7641575098 221585.25734002932),,0
294424.89015212684,204597.95005167864,,,,,,,,,,,,,,,,,,,,POINT (294424.89015212684 204597.95005167864),,0
282274.29914903303,202645.29086470412,,,,,,,,,,,,,,,,,,,,POINT (282274.29914903303 202645.29086470412),,0
274123.6914793266,210497.0450807494,,,,,,,,,,,,,,,,,,,,POINT (274123.6914793266 210497.0450807494),,0
301162.482642568,212799.98953286742,,,,,,,,,,,,,,,,,,,,POINT (301162.482642568 212799.98953286742),,0
306341.54989334213,223893.8482513999,,,,,,,,,,,,,,,,,,,,POINT (306341.54989334213 223893.8482513999),,0
309441.43679327134,198124.02784937632,,,,,,,,,,,,,,,,,,,,POINT (309441.43679327134 198124.02784937632),,0
307292.08575269795,217037.46136377376,,,,,,,,,,,,,,,,,,,,POINT (307292.08575269795 217037.46136377376),,0
295808.48625471006,218307.39209112377,,,,,,,,,,,,,,,,,,,,POINT (295808.48625471006 218307.39209112377),,0
317895.5608243001,203735.13651114597,,,,,,,,,,,,,,,,,,,,POINT (317895.5608243001 203735.13651114597),,0
275517.8842169515,221092.50651258242,,,,,,,,,,,,,,,,,,,,POINT (275517.8842169515 221092.50651258242),,0
294496.6340422133,219322.92251301854,,,,,,,,,,,,,,,,,,,,POINT (294496.6340422133 219322.92251301854),,0
300563.60961106914,210078.14163755477,,,,,,,,,,,,,,,,,,,,POINT (300563.60961106914 210078.14163755477),,0
302871.58543652843,216893.38570746803,,,,,,,,,,,,,,,,,,,,POINT (302871.58543652843 216893.38570746803),,0
307420.7594237299,228549.31194607174,,,,,,,,,,,,,,,,,,,,POINT (307420.7594237299 228549.31194607174),,0
305724.3912375411,225932.83387243113,,,,,,,,,,,,,,,,,,,,POINT (305724.3912375411 225932.83387243113),,0
298447.3710759865,231993.94225830268,,,,,,,,,,,,,,,,,,,,POINT (298447.3710759865 231993.94225830268),,0
302222.7122031373,233120.1463085898,,,,,,,,,,,,,,,,,,,,POINT (302222.7122031373 233120.1463085898),,0
289832.5711933171,209555.7705659328,,,,,,,,,,,,,,,,,,,,POINT (289832.5711933171 209555.7705659328),,0
311253.54540926864,205636.68506329157,,,,,,,,,,,,,,,,,,,,POINT (311253.54540926864 205636.68506329157),,0
279003.05079448276,213789.0761718137,,,,,,,,,,,,,,,,,,,,POINT (279003.05079448276 213789.0761718137),,0
266201.3893780381,200391.34602811857,,,,,,,,,,,,,,,,,,,,POINT (266201.3893780381 200391.34602811857),,0
295445.51491012407,226879.22579800023,,,,,,,,,,,,,,,,,,,,POINT (295445.51491012407 226879.22579800023),,0
312056.2611729487,212150.64293607723,,,,,,,,,,,,,,,,,,,,POINT (312056.2611729487 212150.64293607723),,0
296446.95718918456,209036.90837595877,,,,,,,,,,,,,,,,,,,,POINT (296446.95718918456 209036.90837595877),,0
301417.83150896226,213805.17043241585,,,,,,,,,,,,,,,,,,,,POINT (301417.83150896226 213805.17043241585),,0
282775.4623067645,204734.56645592116,,,,,,,,,,,,,,,,,,,,POINT (282775.4623067645 204734.56645592116),,0
274460.87657231826,213216.70915068054,,,,,,,,,,,,,,,,,,,,POINT (274460.87657231826 213216.70915068054),,0
279930.5280857175,220779.47458048348,,,,,,,,,,,,,,,,,,,,POINT (279930.5280857175 220779.47458048348),,0
286949.6255264719,208594.85573005996,,,,,,,,,,,,,,,,,,,,POINT (286949.6255264719 208594.85573005996),,0
297656.6714168138,229958.02574809192,,,,,,,,,,,,,,,,,,,,POINT (297656.6714168138 229958.02574809192),,0
