Max_Rainfall_30day,Avg_Rainfall_30day,Soil_Depth_cm,Elevation_m,Slope_deg,SHAP_Max_Rainfall_30day,SHAP_Avg_Rainfall_30day,SHAP_Soil_Depth_cm,SHAP_Elevation_m,SHAP_Slope_deg,IsLandslide
39.291,4.2620335,200.0,663.3942260742188,17.11554699488932,0.19188333009078634,0.18514166321663653,-0.016408332808641717,0.16879999756987674,0.031483332861680535,1
39.291,4.2620335,66.0,663.7872314453125,18.09208245155982,0.11657999894639942,0.14161333121242933,0.10061332846875302,0.09492999892274384,0.047163332928321325,1
39.291,4.2620335,200.0,635.1656494140625,21.911512765673084,0.1935549970640568,0.1466549971717177,-0.01172833280346822,0.1579216631304007,0.044496666008490136,1
39.291,4.2620335,117.0,659.122802734375,12.708779089248695,0.17949499687820208,0.17251166351081337,-0.0018550002539996057,0.15665333132026718,0.024094999768421985,1
39.291,4.2620335,200.0,661.679931640625,16.655702911077377,0.18662166347028689,0.17983833000820595,-0.01566166608594358,0.17872166418877897,0.031379999488708565,1
39.737,3.4235666,200.0,678.8421630859375,5.37088006300619,0.14493166437430774,0.2567566610028734,-0.0021433327614795417,0.05869833289820235,0.012656665894319304,1
38.611,3.2720335,200.0,921.0166015625,26.84989375658511,0.13500666498788633,0.3004733272054,-0.0016266662057023496,0.02372333296283614,0.10332333117316012,1
38.086,3.2076333,200.0,722.7894897460938,3.1104138023275336,0.07828166608000174,0.1647149968217127,-0.01577666607510764,-0.01595999893033877,-0.06035999952291604,1
38.611,3.2720335,200.0,926.6800537109376,8.822484745982067,0.13880999787594192,0.2751933274493786,-0.010523332650773227,0.02059333298646379,0.03682666633336339,1
38.611,3.2720335,200.0,939.60009765625,27.47662914192767,0.13397166517621373,0.3150133270479273,-0.0014949995919596405,0.010346666446421295,0.10306333131855354,1
39.737,3.4235666,200.0,675.2901611328125,13.557425347853949,0.16936333049030508,0.25162999486841725,-0.002336666089249775,0.06264666631992441,0.009596666701254435,1
38.611,3.2720335,200.0,932.1050415039062,31.622057334666216,0.10861833225761075,0.30543499426858034,-0.009281666084425523,-0.014773333188495599,0.09090166406298522,1
38.611,3.2720335,137.0,868.4619140625,32.08353789432206,0.10230999890656677,0.27605999460676683,-0.04018999991414603,-0.000481666584382765,0.12320166400982999,1
38.611,3.2720335,200.0,920.0560302734376,27.360581476765685,0.1406083316222066,0.3124749935074942,-0.0008583329420071095,0.022783332925173455,0.10589166452584323,1
38.086,3.2076333,200.0,743.1469116210938,17.949209508914684,0.14777833101572468,0.2135116620408371,-0.007621666060877033,0.0488449997472344,0.038386666137957944,1
20.466,3.4472337,200.0,1001.4910278320312,22.561605205668428,0.08316999890259467,0.27812832829542455,-0.007138332813046873,0.12041999700595625,0.046319999817642385,1
20.466,3.4472337,200.0,949.005615234375,36.17040534237367,0.022369999807560815,0.2509283288585721,-0.010279999654740095,0.05457833206397481,0.08330333142308519,1
20.466,3.4472337,200.0,1024.2913818359375,18.22575195852332,0.08172999899135902,0.2504133289778838,-0.015653332516667433,0.10807999703916721,0.006330000212183222,1
19.01,2.8483665,200.0,759.526611328125,5.742696243065132,0.14293166461924556,0.17824833064340054,-0.029676665482693352,0.06267333334311843,0.02672333294758573,1
19.01,2.8483665,200.0,760.979736328125,20.88160705648221,0.1395349976950092,0.140626664988813,-0.022756665701745078,0.10026833246171009,0.03322666645108256,1
19.01,2.382733,76.0,1050.8065185546875,28.395900131040793,0.048043333228561094,0.164626665651449,0.1038183296227362,0.02927666620060336,0.04513499955472071,1
