IsLandslide,Event_Date,Sort_Date,Random_Date,X,Y,Elevation_m,Slope_deg,Soil_Depth_cm,Avg_Rainfall_30day,Max_Rainfall_30day,Max_Rainfall_3day,R1d,R3d,R7d,R30d,API_14,County,MUKEY,MUSYM,GlobalID,OBJECTID,Data_Type,Source_Period
1,1981-03-25 00:00:00,1981-03-25 00:00:00,,288963.4943,226803.9998,,,,1.6638666450007198,13.520999908447266,11.406999588012695,0.0,11.414999588392677,13.02499960269779,49.91599935002159,22.985976081891017,Buncombe,,,{CD558049-66E5-4595-BB55-AFCDB6035B63},58172.0,Landslide,1980_2021
1,1982-05-25 00:00:00,1982-05-25 00:00:00,,293471.065200001,216042.260299999,,,,3.723133343271911,21.59000015258789,14.71500015258789,14.71500015258789,27.758999770507216,48.622000163421035,111.69400029815732,53.80745136141483,Buncombe,,,{C0F5BE0D-6A77-42A4-969C-74646BC49E8A},58173.0,Landslide,1980_2021
1,1989-07-22 00:00:00,1989-07-22 00:00:00,,289777.368199997,230247.398600001,,,,3.1898333176310794,23.753999710083008,3.118000030517578,3.0209999084472656,6.138999938964844,6.691999912261963,95.6949995289324,32.96502337323632,Buncombe,,,{C7DED0AC-84B4-4BB1-B1CE-829D5992A0C2},58178.0,Landslide,1980_2021
1,1990-05-22 00:00:00,1990-05-22 00:00:00,,287403.624899998,223755.447500002,,,,3.306466714416941,22.44300079345703,1.4359999895095823,1.4359999895095823,2.4110000133514404,19.724000096321102,99.19400143250824,38.57551545087107,Buncombe,,,{F5D566F9-1D86-46F5-8B34-5D0E88F70D6E},58190.0,Landslide,1980_2021
1,1990-05-23 00:00:00,1990-05-23 00:00:00,,285236.660099998,207087.397999998,,,,3.691499956448873,40.50199890136719,4.392000198364258,0.0,4.392000198364258,16.08899974822998,110.7449986934662,39.49260540014858,Buncombe,,,{870F1001-23AF-46D0-AF41-771E715F15B6},58181.0,Landslide,1980_2021
1,1990-05-23 00:00:00,1990-05-23 00:00:00,,286450.089000002,222595.9826,,,,3.370800044139226,24.229000091552734,1.225000023841858,0.8289999961853027,3.159999966621399,22.26399981975555,101.1240013241768,37.48682810425052,Buncombe,,,{11782408-4559-404F-A996-AFC686876FB3},58179.0,Landslide,1980_2021
1,1990-05-23 00:00:00,1990-05-23 00:00:00,,295886.432400003,208999.858100001,,,,3.7131333673993745,25.374000549316406,2.994999885559082,1.4850000143051147,5.175999879837036,13.056999921798706,111.39400102198124,38.670446409908976,Buncombe,,,{8DD9871F-3989-444B-A2C0-09F17D7D900E},58186.0,Landslide,1980_2021
1,1990-05-23 00:00:00,1990-05-23 00:00:00,,303556.827500001,210237.813000001,,,,4.897633299957184,34.70899963378906,6.420000076293945,6.420000076293945,14.171000361442566,21.25900018215179,146.92899899871554,54.13049177064914,Buncombe,,,{DD2FBB57-01E4-495F-85BB-01EF06D15603},58184.0,Landslide,1980_2021
1,1990-05-23 00:00:00,1990-05-23 00:00:00,,309170.0044,211623.693799999,,,,4.660733283559481,32.417999267578125,8.357000350952148,8.357000350952148,17.22000026702881,20.800000190734863,139.82199850678444,53.60115829429292,Buncombe,,,{A2FAA910-F4AC-4EFB-8B85-F1FA703FB312},58183.0,Landslide,1980_2021
1,1990-06-05 00:00:00,1990-06-05 00:00:00,,313235.048199996,200493.546500001,,,,3.409333419799805,41.71900177001953,0.4410000145435333,0.4410000145435333,0.7770000100135803,21.175000309944153,102.28000259399414,38.05617139314128,Buncombe,,,{53F2193A-86AB-425C-8691-9D2CD74BE308},58191.0,Landslide,1980_2021
1,1990-06-05 00:00:00,1990-06-05 00:00:00,,313888.132600002,200290.027899999,,,,3.409333419799805,41.71900177001953,0.4410000145435333,0.4410000145435333,0.7770000100135803,21.175000309944153,102.28000259399414,38.05617139314128,Buncombe,,,{CB274BCD-0EF7-49C1-9307-E2E04A1D92BD},58192.0,Landslide,1980_2021
1,1990-06-05 00:00:00,1990-06-05 00:00:00,,318626.112300001,202637.203299999,,,,3.4179666213691235,36.61399841308594,0.6159999966621399,0.6159999966621399,1.034999996423721,23.006000727415085,102.5389986410737,39.773895000618765,Buncombe,,,{8AE25A50-98BA-41CA-943A-113608FFEBA1},57942.0,Landslide,1980_2021
1,1990-08-30 00:00:00,1990-08-30 00:00:00,,275079.193000004,225903.812899999,,,,2.490566626687845,27.243999481201172,0.0,0.0,0.0,27.84299945831299,74.71699880063534,35.113253474500695,Buncombe,,,{A5FB6A55-515C-4B25-A69B-72A25DEC94A6},58193.0,Landslide,1980_2021
1,1995-10-04 05:00:00,1995-10-04 05:00:00,,309606.524300002,225251.915600002,,,,2.4969333449999493,15.13700008392334,0.0,0.0,0.0,0.0,74.90800034999847,22.998725673058964,Buncombe,,,{A6312A34-7BD9-4531-9B7B-9AAE65925F41},57878.0,Landslide,1980_2021
1,2003-04-25 00:00:00,2003-04-25 00:00:00,,301086.2478,220467.2366,,,,4.889633357524872,40.11600112915039,6.611999988555908,0.0,6.611999988555908,47.40200114250183,146.68900072574615,65.66878247963298,Buncombe,,,{157BF64E-79EE-4F00-B4D1-ED64730F7633},58033.0,Landslide,1980_2021
1,2003-09-30 00:00:00,2003-09-30 00:00:00,,296165.380099997,217978.2049,,,,4.068933333953222,46.20800018310547,28.597999572753903,0.0,28.597999572753903,74.80599975585938,122.06800001859663,68.0552739564294,Buncombe,,,{405FD521-5FFF-4B92-A995-EF4144A33C99},58898.0,Landslide,1980_2021
1,2003-09-30 00:00:00,2003-09-30 00:00:00,,296335.122900002,217650.357000001,,,,4.068933333953222,46.20800018310547,28.597999572753903,0.0,28.597999572753903,74.80599975585938,122.06800001859663,68.0552739564294,Buncombe,,,{33E76FB8-D393-4E14-9B20-2603FEA420CD},58897.0,Landslide,1980_2021
