X,Y,slope,rainfall,IsLandslide
299753.839430067,212970.638665523,78.29473924225742,92.89217481592243,1
299987.524743841,213225.981232492,25.744237680009864,93.17192688495074,1
302983.348770287,212844.920917165,44.87402574315847,99.07540869390374,1
302687.353762656,212849.75516572,28.17276714779533,98.50294098579685,1
302454.781943289,211564.884411639,88.76894990184113,98.54593615755078,1
285378.175106226,210101.916417347,87.47426774991608,87.24857737543311,1
271912.537071358,205305.564512294,28.24316803888427,95.61453079406539,1
293020.74851513724,207988.8485971328,82.0259208353931,82.7136249056162,0
271064.8688225899,209281.2599988272,68.32559271086593,95.3072007906622,0
268112.5016820675,197594.20888492663,88.42603081944657,106.57001044018837,0
282869.0831657443,204130.9388565257,84.95296307678079,100.79722766121037,0
312711.1395478678,202176.33876110724,20.45905485432508,117.41142062597632,0
272954.2919576763,213301.0980393619,89.57271842186884,87.54801649032771,0
299223.95668818895,224369.5784705912,50.33665149994508,108.10108842186867,0
271968.7424152709,198050.50533546615,87.89942668289206,107.16321508722619,0
296087.62234204187,226931.91650835652,51.64670321460959,96.32415406441665,0
305428.41128614347,199883.17725932164,79.75543121824391,112.5012201064555,0
282662.06142890564,223785.35867637035,66.02103860669084,78.41310395773525,0
278450.30875926145,219419.1963403799,87.60169031929564,81.73778220739241,0
310828.8216926559,207011.8709581003,65.51990355675905,114.71895817564855,0
294608.99703586096,222168.9084894709,21.347818410180942,90.17254593475712,0
284022.486534465,225509.99760643975,87.17912895052098,78.4229746579704,0
292152.903283838,212375.0079174309,50.22116161437271,91.31492032243307,0
287521.5455380533,218467.75101104533,73.56624364417465,79.18507426323946,0
295178.9800959411,203409.56138266175,11.863792161943877,100.1384035255921,0
286733.21606423025,202243.75482840385,89.89439125471117,98.49208090401319,0
304147.71557148016,213389.79435020944,60.395696598325095,101.32631101086409,0
301564.3867318512,217184.41389741193,39.060050894315104,112.72778809581632,0
288328.0092038385,204662.93355168783,61.122938660163996,92.83038983428125,0
310205.59601715714,208661.7012339771,84.55125020966636,111.49995631983919,0
289238.1335722378,222246.07234567543,81.2228937246701,80.96386063729122,0
313393.6760061917,201763.3769798094,56.50169304667655,117.8379263632475,0
271294.2038095679,194504.9197038163,80.72045272830792,120.56516960893305,0
310272.09780355217,217361.2653003463,28.24316803888427,129.37571836643644,0
271655.4102049451,207953.1663930645,56.657433444106985,96.49143801727774,0
284447.3499316222,196302.6086320932,89.8826155245752,117.61329469749714,0
284850.9894897413,210059.3503601815,70.78481100623564,87.55271086829963,0
270424.01063846616,201495.59451585388,83.68594421977659,98.1246489648637,0
298754.84754249535,222812.40390110272,72.27912359835784,107.6605626378562,0
305116.51122890244,228930.6412490685,36.60203595952632,107.73064711021698,0
